Date,Geography,Views
2023-06-08,BJ,0
2023-06-09,BJ,0
2023-06-10,BJ,0
2023-06-11,BJ,0
2023-06-12,BJ,0
2023-06-13,BJ,0
2023-06-14,BJ,0
2023-06-15,BJ,0
2023-06-16,BJ,0
2023-06-17,BJ,0
2023-06-18,BJ,0
2023-06-19,BJ,0
2023-06-20,BJ,0
2023-06-21,BJ,0
2023-06-22,BJ,0
2023-06-23,BJ,0
2023-06-24,BJ,0
2023-06-25,BJ,0
2023-06-26,BJ,0
2023-06-27,BJ,0
2023-06-28,BJ,0
2023-06-29,BJ,0
2023-06-30,BJ,0
2023-07-01,BJ,0
2023-07-02,BJ,0
2023-07-03,BJ,0
2023-07-04,BJ,0
2023-07-05,BJ,0
2023-07-06,BJ,0
2023-07-07,BJ,0
2023-07-08,BJ,0
2023-07-09,BJ,0
2023-07-10,BJ,0
2023-07-11,BJ,0
2023-07-12,BJ,0
2023-07-13,BJ,0
2023-07-14,BJ,0
2023-07-15,BJ,0
2023-07-16,BJ,0
2023-07-17,BJ,0
2023-07-18,BJ,0
2023-07-19,BJ,0
2023-07-20,BJ,0
2023-07-21,BJ,0
2023-07-22,BJ,0
2023-07-23,BJ,0
2023-07-24,BJ,0
2023-07-25,BJ,0
2023-07-26,BJ,0
2023-07-27,BJ,0
2023-07-28,BJ,0
2023-07-29,BJ,0
2023-07-30,BJ,0
2023-07-31,BJ,0
2023-08-01,BJ,0
2023-08-02,BJ,0
2023-08-03,BJ,0
2023-08-04,BJ,0
2023-08-05,BJ,0
2023-08-06,BJ,0
2023-08-07,BJ,0
2023-08-08,BJ,0
2023-08-09,BJ,0
2023-08-10,BJ,0
2023-08-11,BJ,0
2023-08-12,BJ,0
2023-08-13,BJ,0
2023-08-14,BJ,0
2023-08-15,BJ,0
2023-08-16,BJ,0
2023-08-17,BJ,0
2023-08-18,BJ,0
2023-08-19,BJ,0
2023-08-20,BJ,0
2023-08-21,BJ,0
2023-08-22,BJ,0
2023-08-23,BJ,0
2023-08-24,BJ,0
2023-08-25,BJ,0
2023-08-26,BJ,0
2023-08-27,BJ,0
2023-08-28,BJ,0
2023-08-29,BJ,0
2023-08-30,BJ,0
2023-08-31,BJ,0
2023-09-01,BJ,0
2023-09-02,BJ,0
2023-09-03,BJ,0
2023-09-04,BJ,0
2023-09-05,BJ,0
2023-09-06,BJ,0
2023-09-07,BJ,0
2023-09-08,BJ,0
2023-09-09,BJ,0
2023-09-10,BJ,0
2023-09-11,BJ,0
2023-09-12,BJ,0
2023-09-13,BJ,0
2023-09-14,BJ,0
2023-09-15,BJ,0
2023-09-16,BJ,0
2023-09-17,BJ,0
2023-09-18,BJ,0
2023-09-19,BJ,0
2023-09-20,BJ,0
2023-09-21,BJ,0
2023-09-22,BJ,0
2023-09-23,BJ,0
2023-09-24,BJ,0
2023-09-25,BJ,0
2023-09-26,BJ,0
2023-09-27,BJ,0
2023-09-28,BJ,0
2023-09-29,BJ,0
2023-09-30,BJ,0
2023-10-01,BJ,0
2023-10-02,BJ,0
2023-10-03,BJ,0
2023-10-04,BJ,0
2023-10-05,BJ,0
2023-10-06,BJ,0
2023-10-07,BJ,0
2023-10-08,BJ,0
2023-10-09,BJ,0
2023-10-10,BJ,0
2023-10-11,BJ,0
2023-10-12,BJ,0
2023-10-13,BJ,0
2023-10-14,BJ,0
2023-10-15,BJ,0
2023-10-16,BJ,0
2023-10-17,BJ,0
2023-10-18,BJ,0
2023-10-19,BJ,0
2023-10-20,BJ,0
2023-10-21,BJ,0
2023-10-22,BJ,0
2023-10-23,BJ,0
2023-10-24,BJ,0
2023-10-25,BJ,0
2023-10-26,BJ,0
2023-10-27,BJ,0
2023-10-28,BJ,0
2023-10-29,BJ,0
2023-10-30,BJ,0
2023-10-31,BJ,0
2023-11-01,BJ,0
2023-11-02,BJ,0
2023-11-03,BJ,0
2023-11-04,BJ,0
2023-11-05,BJ,0
2023-11-06,BJ,0
2023-11-07,BJ,0
2023-11-08,BJ,0
2023-11-09,BJ,0
2023-11-10,BJ,0
2023-11-11,BJ,0
2023-11-12,BJ,0
2023-11-13,BJ,0
2023-11-14,BJ,0
2023-11-15,BJ,0
2023-11-16,BJ,0
2023-11-17,BJ,0
2023-11-18,BJ,0
2023-11-19,BJ,0
2023-11-20,BJ,0
2023-11-21,BJ,0
2023-11-22,BJ,0
2023-11-23,BJ,0
2023-11-24,BJ,0
2023-11-25,BJ,0
2023-11-26,BJ,0
2023-11-27,BJ,0
2023-11-28,BJ,0
2023-11-29,BJ,0
2023-11-30,BJ,0
2023-12-01,BJ,0
2023-12-02,BJ,0
2023-12-03,BJ,0
2023-12-04,BJ,0
2023-12-05,BJ,0
2023-12-06,BJ,0
2023-12-07,BJ,0
2023-12-08,BJ,0
2023-12-09,BJ,0
2023-12-10,BJ,0
2023-12-11,BJ,0
2023-12-12,BJ,0
2023-12-13,BJ,0
2023-12-14,BJ,0
2023-12-15,BJ,0
2023-12-16,BJ,0
2023-12-17,BJ,0
2023-12-18,BJ,0
2023-12-19,BJ,0
2023-12-20,BJ,0
2023-12-21,BJ,0
2023-12-22,BJ,0
2023-12-23,BJ,0
2023-12-24,BJ,0
2023-12-25,BJ,0
2023-12-26,BJ,0
2023-12-27,BJ,0
2023-12-28,BJ,0
2020-06-28,BR,0
2020-06-29,BR,0
2020-06-30,BR,0
2020-07-01,BR,0
2020-07-02,BR,0
2020-07-03,BR,0
2020-07-04,BR,0
2020-07-05,BR,0
2020-07-06,BR,0
2020-07-07,BR,0
2020-07-08,BR,0
2020-07-09,BR,0
2020-07-10,BR,0
2020-07-11,BR,0
2020-07-12,BR,0
2020-07-13,BR,0
2020-07-14,BR,0
2020-07-15,BR,0
2020-07-16,BR,0
2020-07-17,BR,0
2020-07-18,BR,0
2020-07-19,BR,0
2020-07-20,BR,0
2020-07-21,BR,0
2020-07-22,BR,0
2020-07-23,BR,0
2020-07-24,BR,0
2020-07-25,BR,0
2020-07-26,BR,0
2020-07-27,BR,0
2020-07-28,BR,0
2020-07-29,BR,0
2020-07-30,BR,0
2020-07-31,BR,0
2020-08-01,BR,0
2020-08-02,BR,0
2020-08-03,BR,0
2020-08-04,BR,0
2020-08-05,BR,0
2020-08-06,BR,0
2020-08-07,BR,0
2020-08-08,BR,0
2020-08-09,BR,0
2020-08-10,BR,0
2020-08-11,BR,0
2020-08-12,BR,0
2020-08-13,BR,0
2020-08-14,BR,0
2020-08-15,BR,0
2020-08-16,BR,0
2020-08-17,BR,0
2020-08-18,BR,0
2020-08-19,BR,0
2020-08-20,BR,0
2020-08-21,BR,0
2020-08-22,BR,0
2020-08-23,BR,0
2020-08-24,BR,0
2020-08-25,BR,0
2020-08-26,BR,0
2020-08-27,BR,0
2020-08-28,BR,0
2020-08-29,BR,0
2020-08-30,BR,0
2020-08-31,BR,0
2020-09-01,BR,0
2020-09-02,BR,0
2020-09-03,BR,0
2020-09-04,BR,0
2020-09-05,BR,0
2020-09-06,BR,0
2020-09-07,BR,0
2020-09-08,BR,0
2020-09-09,BR,0
2020-09-10,BR,0
2020-09-11,BR,0
2020-09-12,BR,0
2020-09-13,BR,0
2020-09-14,BR,0
2020-09-15,BR,0
2020-09-16,BR,0
2020-09-17,BR,0
2020-09-18,BR,0
2020-09-19,BR,0
2020-09-20,BR,0
2020-09-21,BR,0
2020-09-22,BR,0
2020-09-23,BR,0
2020-09-24,BR,0
2020-09-25,BR,0
2020-09-26,BR,0
2020-09-27,BR,0
2020-09-28,BR,0
2020-09-29,BR,0
2020-09-30,BR,0
2020-10-01,BR,0
2020-10-02,BR,0
2020-10-03,BR,0
2020-10-04,BR,0
2020-10-05,BR,0
2020-10-06,BR,0
2020-10-07,BR,0
2020-10-08,BR,0
2020-10-09,BR,0
2020-10-10,BR,0
2020-10-11,BR,0
2020-10-12,BR,0
2020-10-13,BR,0
2020-10-14,BR,0
2020-10-15,BR,0
2020-10-16,BR,0
2020-10-17,BR,0
2020-10-18,BR,0
2020-10-19,BR,0
2020-10-20,BR,0
2020-10-21,BR,0
2020-10-22,BR,0
2020-10-23,BR,0
2020-10-24,BR,0
2020-10-25,BR,0
2020-10-26,BR,0
2020-10-27,BR,0
2020-10-28,BR,0
2020-10-29,BR,0
2020-10-30,BR,0
2020-10-31,BR,0
2020-11-01,BR,0
2020-11-02,BR,0
2020-11-03,BR,0
2020-11-04,BR,0
2020-11-05,BR,0
2020-11-06,BR,0
2020-11-07,BR,0
2020-11-08,BR,0
2020-11-09,BR,0
2020-11-10,BR,0
2020-11-11,BR,0
2020-11-12,BR,0
2020-11-13,BR,0
2020-11-14,BR,0
2020-11-15,BR,0
2020-11-16,BR,0
2020-11-17,BR,0
2020-11-18,BR,0
2020-11-19,BR,0
2020-11-20,BR,0
2020-11-21,BR,0
2020-11-22,BR,0
2020-11-23,BR,0
2020-11-24,BR,0
2020-11-25,BR,0
2020-11-26,BR,0
2020-11-27,BR,0
2020-11-28,BR,0
2020-11-29,BR,0
2020-11-30,BR,0
2020-12-01,BR,0
2020-12-02,BR,0
2020-12-03,BR,0
2020-12-04,BR,0
2020-12-05,BR,0
2020-12-06,BR,0
2020-12-07,BR,0
2020-12-08,BR,0
2020-12-09,BR,0
2020-12-10,BR,0
2020-12-11,BR,0
2020-12-12,BR,0
2020-12-13,BR,0
2020-12-14,BR,0
2020-12-15,BR,0
2020-12-16,BR,0
2020-12-17,BR,0
2020-12-18,BR,0
2020-12-19,BR,0
2020-12-20,BR,0
2020-12-21,BR,0
2020-12-22,BR,0
2020-12-23,BR,0
2020-12-24,BR,0
2020-12-25,BR,0
2020-12-26,BR,0
2020-12-27,BR,0
2020-12-28,BR,0
2020-12-29,BR,0
2020-12-30,BR,0
2020-12-31,BR,0
2021-01-01,BR,0
2021-01-02,BR,0
2021-01-03,BR,0
2021-01-04,BR,0
2021-01-05,BR,0
2021-01-06,BR,0
2021-01-07,BR,0
2021-01-08,BR,0
2021-01-09,BR,0
2021-01-10,BR,0
2021-01-11,BR,0
2021-01-12,BR,0
2021-01-13,BR,0
2021-01-14,BR,0
2021-01-15,BR,0
2021-01-16,BR,0
2021-01-17,BR,0
2021-01-18,BR,0
2021-01-19,BR,0
2021-01-20,BR,0
2021-01-21,BR,0
2021-01-22,BR,0
2021-01-23,BR,0
2021-01-24,BR,0
2021-01-25,BR,0
2021-01-26,BR,0
2021-01-27,BR,0
2021-01-28,BR,0
2021-01-29,BR,0
2021-01-30,BR,0
2021-01-31,BR,0
2021-02-01,BR,0
2021-02-02,BR,0
2021-02-03,BR,0
2021-02-04,BR,0
2021-02-05,BR,0
2021-02-06,BR,0
2021-02-07,BR,0
2021-02-08,BR,0
2021-02-09,BR,0
2021-02-10,BR,0
2021-02-11,BR,0
2021-02-12,BR,0
2021-02-13,BR,0
2021-02-14,BR,0
2021-02-15,BR,0
2021-02-16,BR,0
2021-02-17,BR,0
2021-02-18,BR,0
2021-02-19,BR,0
2021-02-20,BR,0
2021-02-21,BR,0
2021-02-22,BR,0
2021-02-23,BR,0
2021-02-24,BR,0
2021-02-25,BR,0
2021-02-26,BR,0
2021-02-27,BR,0
2021-02-28,BR,0
2021-03-01,BR,0
2021-03-02,BR,0
2021-03-03,BR,0
2021-03-04,BR,0
2021-03-05,BR,0
2021-03-06,BR,0
2021-03-07,BR,0
2021-03-08,BR,0
2021-03-09,BR,0
2021-03-10,BR,0
2021-03-11,BR,0
2021-03-12,BR,0
2021-03-13,BR,0
2021-03-14,BR,0
2021-03-15,BR,0
2021-03-16,BR,0
2021-03-17,BR,0
2021-03-18,BR,0
2021-03-19,BR,0
2021-03-20,BR,0
2021-03-21,BR,0
2021-03-22,BR,0
2021-03-23,BR,0
2021-03-24,BR,0
2021-03-25,BR,0
2021-03-26,BR,0
2021-03-27,BR,0
2021-03-28,BR,0
2021-03-29,BR,0
2021-03-30,BR,0
2021-03-31,BR,0
2021-04-01,BR,0
2021-04-02,BR,0
2021-04-03,BR,0
2021-04-04,BR,0
2021-04-05,BR,0
2021-04-06,BR,0
2021-04-07,BR,0
2021-04-08,BR,0
2021-04-09,BR,0
2021-04-10,BR,0
2021-04-11,BR,0
2021-04-12,BR,0
2021-04-13,BR,0
2021-04-14,BR,0
2021-04-15,BR,0
2021-04-16,BR,0
2021-04-17,BR,0
2021-04-18,BR,0
2021-04-19,BR,0
2021-04-20,BR,0
2021-04-21,BR,0
2021-04-22,BR,0
2021-04-23,BR,0
2021-04-24,BR,0
2021-04-25,BR,0
2021-04-26,BR,0
2021-04-27,BR,0
2021-04-28,BR,0
2021-04-29,BR,0
2021-04-30,BR,0
2021-05-01,BR,0
2021-05-02,BR,0
2021-05-03,BR,0
2021-05-04,BR,0
2021-05-05,BR,0
2021-05-06,BR,0
2021-05-07,BR,0
2021-05-08,BR,0
2021-05-09,BR,0
2021-05-10,BR,0
2021-05-11,BR,0
2021-05-12,BR,0
2021-05-13,BR,0
2021-05-14,BR,0
2021-05-15,BR,0
2021-05-16,BR,0
2021-05-17,BR,0
2021-05-18,BR,0
2021-05-19,BR,0
2021-05-20,BR,0
2021-05-21,BR,0
2021-05-22,BR,0
2021-05-23,BR,0
2021-05-24,BR,0
2021-05-25,BR,0
2021-05-26,BR,0
2021-05-27,BR,0
2021-05-28,BR,0
2021-05-29,BR,0
2021-05-30,BR,0
2021-05-31,BR,0
2021-06-01,BR,0
2021-06-02,BR,0
2021-06-03,BR,0
2021-06-04,BR,0
2021-06-05,BR,0
2021-06-06,BR,0
2021-06-07,BR,0
2021-06-08,BR,0
2021-06-09,BR,0
2021-06-10,BR,0
2021-06-11,BR,0
2021-06-12,BR,0
2021-06-13,BR,0
2021-06-14,BR,0
2021-06-15,BR,0
2021-06-16,BR,0
2021-06-17,BR,0
2021-06-18,BR,0
2021-06-19,BR,0
2021-06-20,BR,0
2021-06-21,BR,0
2021-06-22,BR,0
2021-06-23,BR,0
2021-06-24,BR,0
2021-06-25,BR,0
2021-06-26,BR,0
2021-06-27,BR,0
2021-06-28,BR,0
2021-06-29,BR,0
2021-06-30,BR,0
2021-07-01,BR,0
2021-07-02,BR,0
2021-07-03,BR,0
2021-07-04,BR,0
2021-07-05,BR,0
2021-07-06,BR,0
2021-07-07,BR,0
2021-07-08,BR,0
2021-07-09,BR,0
2021-07-10,BR,0
2021-07-11,BR,0
2021-07-12,BR,0
2021-07-13,BR,0
2021-07-14,BR,0
2021-07-15,BR,0
2021-07-16,BR,0
2021-07-17,BR,0
2021-07-18,BR,0
2021-07-19,BR,0
2021-07-20,BR,0
2021-07-21,BR,0
2021-07-22,BR,0
2021-07-23,BR,0
2021-07-24,BR,0
2021-07-25,BR,0
2021-07-26,BR,0
2021-07-27,BR,0
2021-07-28,BR,0
2021-07-29,BR,0
2021-07-30,BR,0
2021-07-31,BR,0
2021-08-01,BR,0
2021-08-02,BR,0
2021-08-03,BR,0
2021-08-04,BR,0
2021-08-05,BR,0
2021-08-06,BR,0
2021-08-07,BR,0
2021-08-08,BR,0
2021-08-09,BR,0
2021-08-10,BR,0
2021-08-11,BR,0
2021-08-12,BR,0
2021-08-13,BR,0
2021-08-14,BR,0
2021-08-15,BR,0
2021-08-16,BR,0
2021-08-17,BR,0
2021-08-18,BR,0
2021-08-19,BR,0
2021-08-20,BR,0
2021-08-21,BR,0
2021-08-22,BR,0
2021-08-23,BR,0
2021-08-24,BR,0
2021-08-25,BR,0
2021-08-26,BR,0
2021-08-27,BR,0
2021-08-28,BR,0
2021-08-29,BR,0
2021-08-30,BR,0
2021-08-31,BR,0
2021-09-01,BR,0
2021-09-02,BR,0
2021-09-03,BR,0
2021-09-04,BR,0
2021-09-05,BR,0
2021-09-06,BR,0
2021-09-07,BR,0
2021-09-08,BR,0
2021-09-09,BR,0
2021-09-10,BR,0
2021-09-11,BR,0
2021-09-12,BR,0
2021-09-13,BR,0
2021-09-14,BR,0
2021-09-15,BR,0
2021-09-16,BR,0
2021-09-17,BR,0
2021-09-18,BR,0
2021-09-19,BR,0
2021-09-20,BR,0
2021-09-21,BR,0
2021-09-22,BR,0
2021-09-23,BR,0
2021-09-24,BR,0
2021-09-25,BR,0
2021-09-26,BR,0
2021-09-27,BR,0
2021-09-28,BR,0
2021-09-29,BR,0
2021-09-30,BR,0
2021-10-01,BR,0
2021-10-02,BR,0
2021-10-03,BR,0
2021-10-04,BR,0
2021-10-05,BR,0
2021-10-06,BR,0
2021-10-07,BR,0
2021-10-08,BR,0
2021-10-09,BR,0
2021-10-10,BR,0
2021-10-11,BR,0
2021-10-12,BR,0
2021-10-13,BR,0
2021-10-14,BR,0
2021-10-15,BR,0
2021-10-16,BR,0
2021-10-17,BR,0
2021-10-18,BR,0
2021-10-19,BR,0
2021-10-20,BR,0
2021-10-21,BR,0
2021-10-22,BR,0
2021-10-23,BR,0
2021-10-24,BR,0
2021-10-25,BR,0
2021-10-26,BR,0
2021-10-27,BR,0
2021-10-28,BR,0
2021-10-29,BR,0
2021-10-30,BR,0
2021-10-31,BR,0
2021-11-01,BR,0
2021-11-02,BR,0
2021-11-03,BR,0
2021-11-04,BR,0
2021-11-05,BR,0
2021-11-06,BR,0
2021-11-07,BR,0
2021-11-08,BR,0
2021-11-09,BR,0
2021-11-10,BR,0
2021-11-11,BR,0
2021-11-12,BR,0
2021-11-13,BR,0
2021-11-14,BR,0
2021-11-15,BR,0
2021-11-16,BR,0
2021-11-17,BR,0
2021-11-18,BR,0
2021-11-19,BR,0
2021-11-20,BR,0
2021-11-21,BR,0
2021-11-22,BR,0
2021-11-23,BR,0
2021-11-24,BR,0
2021-11-25,BR,0
2021-11-26,BR,0
2021-11-27,BR,0
2021-11-28,BR,0
2021-11-29,BR,0
2021-11-30,BR,0
2021-12-01,BR,0
2021-12-02,BR,0
2021-12-03,BR,0
2021-12-04,BR,0
2021-12-05,BR,0
2021-12-06,BR,0
2021-12-07,BR,0
2021-12-08,BR,0
2021-12-09,BR,0
2021-12-10,BR,0
2021-12-11,BR,0
2021-12-12,BR,0
2021-12-13,BR,0
2021-12-14,BR,0
2021-12-15,BR,0
2021-12-16,BR,0
2021-12-17,BR,0
2021-12-18,BR,0
2021-12-19,BR,0
2021-12-20,BR,0
2021-12-21,BR,0
2021-12-22,BR,0
2021-12-23,BR,0
2021-12-24,BR,0
2021-12-25,BR,0
2021-12-26,BR,0
2021-12-27,BR,0
2021-12-28,BR,0
2021-12-29,BR,0
2021-12-30,BR,0
2021-12-31,BR,0
2022-01-01,BR,0
2022-01-02,BR,0
2022-01-03,BR,0
2022-01-04,BR,0
2022-01-05,BR,0
2022-01-06,BR,0
2022-01-07,BR,0
2022-01-08,BR,0
2022-01-09,BR,0
2022-01-10,BR,0
2022-01-11,BR,0
2022-01-12,BR,0
2022-01-13,BR,0
2022-01-14,BR,0
2022-01-15,BR,0
2022-01-16,BR,0
2022-01-17,BR,0
2022-01-18,BR,0
2022-01-19,BR,0
2022-01-20,BR,0
2022-01-21,BR,0
2022-01-22,BR,0
2022-01-23,BR,0
2022-01-24,BR,0
2022-01-25,BR,0
2022-01-26,BR,0
2022-01-27,BR,0
2022-01-28,BR,0
2022-01-29,BR,0
2022-01-30,BR,0
2022-01-31,BR,0
2022-02-01,BR,0
2022-02-02,BR,0
2022-02-03,BR,0
2022-02-04,BR,0
2022-02-05,BR,0
2022-02-06,BR,0
2022-02-07,BR,0
2022-02-08,BR,0
2022-02-09,BR,0
2022-02-10,BR,0
2022-02-11,BR,0
2022-02-12,BR,0
2022-02-13,BR,0
2022-02-14,BR,0
2022-02-15,BR,0
2022-02-16,BR,0
2022-02-17,BR,0
2022-02-18,BR,0
2022-02-19,BR,0
2022-02-20,BR,0
2022-02-21,BR,0
2022-02-22,BR,0
2022-02-23,BR,0
2022-02-24,BR,0
2022-02-25,BR,0
2022-02-26,BR,0
2022-02-27,BR,0
2022-02-28,BR,0
2022-03-01,BR,0
2022-03-02,BR,0
2022-03-03,BR,0
2022-03-04,BR,0
2022-03-05,BR,0
2022-03-06,BR,0
2022-03-07,BR,0
2022-03-08,BR,0
2022-03-09,BR,0
2022-03-10,BR,0
2022-03-11,BR,0
2022-03-12,BR,0
2022-03-13,BR,0
2022-03-14,BR,0
2022-03-15,BR,0
2022-03-16,BR,0
2022-03-17,BR,0
2022-03-18,BR,0
2022-03-19,BR,0
2022-03-20,BR,0
2022-03-21,BR,0
2022-03-22,BR,0
2022-03-23,BR,0
2022-03-24,BR,0
2022-03-25,BR,0
2022-03-26,BR,0
2022-03-27,BR,0
2022-03-28,BR,0
2022-03-29,BR,0
2022-03-30,BR,0
2022-03-31,BR,0
2022-04-01,BR,0
2022-04-02,BR,0
2022-04-03,BR,0
2022-04-04,BR,0
2022-04-05,BR,0
2022-04-06,BR,0
2022-04-07,BR,0
2022-04-08,BR,0
2022-04-09,BR,0
2022-04-10,BR,0
2022-04-11,BR,0
2022-04-12,BR,0
2022-04-13,BR,0
2022-04-14,BR,0
2022-04-15,BR,0
2022-04-16,BR,0
2022-04-17,BR,0
2022-04-18,BR,0
2022-04-19,BR,0
2022-04-20,BR,0
2022-04-21,BR,0
2022-04-22,BR,0
2022-04-23,BR,0
2022-04-24,BR,0
2022-04-25,BR,0
2022-04-26,BR,0
2022-04-27,BR,0
2022-04-28,BR,0
2022-04-29,BR,0
2022-04-30,BR,0
2022-05-01,BR,0
2022-05-02,BR,0
2022-05-03,BR,0
2022-05-04,BR,0
2022-05-05,BR,0
2022-05-06,BR,0
2022-05-07,BR,0
2022-05-08,BR,0
2022-05-09,BR,0
2022-05-10,BR,0
2022-05-11,BR,0
2022-05-12,BR,0
2022-05-13,BR,0
2022-05-14,BR,0
2022-05-15,BR,0
2022-05-16,BR,0
2022-05-17,BR,0
2022-05-18,BR,0
2022-05-19,BR,0
2022-05-20,BR,0
2022-05-21,BR,0
2022-05-22,BR,0
2022-05-23,BR,0
2022-05-24,BR,0
2022-05-25,BR,0
2022-05-26,BR,0
2022-05-27,BR,0
2022-05-28,BR,0
2022-05-29,BR,0
2022-05-30,BR,0
2022-05-31,BR,0
2022-06-01,BR,0
2022-06-02,BR,0
2022-06-03,BR,0
2022-06-04,BR,0
2022-06-05,BR,0
2022-06-06,BR,0
2022-06-07,BR,0
2022-06-08,BR,0
2022-06-09,BR,0
2022-06-10,BR,0
2022-06-11,BR,0
2022-06-12,BR,0
2022-06-13,BR,0
2022-06-14,BR,0
2022-06-15,BR,0
2022-06-16,BR,0
2022-06-17,BR,0
2022-06-18,BR,0
2022-06-19,BR,0
2022-06-20,BR,0
2022-06-21,BR,0
2022-06-22,BR,0
2022-06-23,BR,0
2022-06-24,BR,0
2022-06-25,BR,0
2022-06-26,BR,0
2022-06-27,BR,0
2022-06-28,BR,0
2022-06-29,BR,0
2022-06-30,BR,0
2022-07-01,BR,0
2022-07-02,BR,0
2022-07-03,BR,0
2022-07-04,BR,0
2022-07-05,BR,0
2022-07-06,BR,0
2022-07-07,BR,0
2022-07-08,BR,0
2022-07-09,BR,0
2022-07-10,BR,0
2022-07-11,BR,0
2022-07-12,BR,0
2022-07-13,BR,0
2022-07-14,BR,0
2022-07-15,BR,0
2022-07-16,BR,0
2022-07-17,BR,0
2022-07-18,BR,0
2022-07-19,BR,0
2022-07-20,BR,0
2022-07-21,BR,0
2022-07-22,BR,0
2022-07-23,BR,0
2022-07-24,BR,0
2022-07-25,BR,0
2022-07-26,BR,0
2022-07-27,BR,0
2022-07-28,BR,0
2022-07-29,BR,0
2022-07-30,BR,0
2022-07-31,BR,0
2022-08-01,BR,0
2022-08-02,BR,0
2022-08-03,BR,0
2022-08-04,BR,0
2022-08-05,BR,0
2022-08-06,BR,0
2022-08-07,BR,0
2022-08-08,BR,0
2022-08-09,BR,0
2022-08-10,BR,0
2022-08-11,BR,0
2022-08-12,BR,0
2022-08-13,BR,0
2022-08-14,BR,0
2022-08-15,BR,0
2022-08-16,BR,0
2022-08-17,BR,0
2022-08-18,BR,0
2022-08-19,BR,0
2022-08-20,BR,0
2022-08-21,BR,0
2022-08-22,BR,0
2022-08-23,BR,0
2022-08-24,BR,0
2022-08-25,BR,0
2022-08-26,BR,0
2022-08-27,BR,0
2022-08-28,BR,0
2022-08-29,BR,0
2022-08-30,BR,0
2022-08-31,BR,0
2022-09-01,BR,0
2022-09-02,BR,0
2022-09-03,BR,0
2022-09-04,BR,0
2022-09-05,BR,0
2022-09-06,BR,0
2022-09-07,BR,0
2022-09-08,BR,0
2022-09-09,BR,0
2022-09-10,BR,0
2022-09-11,BR,0
2022-09-12,BR,0
2022-09-13,BR,0
2022-09-14,BR,0
2022-09-15,BR,0
2022-09-16,BR,0
2022-09-17,BR,0
2022-09-18,BR,0
2022-09-19,BR,0
2022-09-20,BR,0
2022-09-21,BR,0
2022-09-22,BR,0
2022-09-23,BR,0
2022-09-24,BR,0
2022-09-25,BR,0
2022-09-26,BR,12
2022-09-27,BR,0
2022-09-28,BR,0
2022-09-29,BR,0
2022-09-30,BR,0
2022-10-01,BR,0
2022-10-02,BR,0
2022-10-03,BR,0
2022-10-04,BR,0
2022-10-05,BR,0
2022-10-06,BR,0
2022-10-07,BR,0
2022-10-08,BR,0
2022-10-09,BR,0
2022-10-10,BR,0
2022-10-11,BR,0
2022-10-12,BR,0
2022-10-13,BR,0
2022-10-14,BR,0
2022-10-15,BR,0
2022-10-16,BR,0
2022-10-17,BR,0
2022-10-18,BR,0
2022-10-19,BR,0
2022-10-20,BR,0
2022-10-21,BR,0
2022-10-22,BR,0
2022-10-23,BR,0
2022-10-24,BR,0
2022-10-25,BR,0
2022-10-26,BR,0
2022-10-27,BR,0
2022-10-28,BR,0
2022-10-29,BR,0
2022-10-30,BR,0
2022-10-31,BR,0
2022-11-01,BR,0
2022-11-02,BR,0
2022-11-03,BR,0
2022-11-04,BR,0
2022-11-05,BR,0
2022-11-06,BR,0
2022-11-07,BR,0
2022-11-08,BR,0
2022-11-09,BR,0
2022-11-10,BR,0
2022-11-11,BR,0
2022-11-12,BR,0
2022-11-13,BR,0
2022-11-14,BR,0
2022-11-15,BR,0
2022-11-16,BR,0
2022-11-17,BR,0
2022-11-18,BR,0
2022-11-19,BR,0
2022-11-20,BR,0
2022-11-21,BR,0
2022-11-22,BR,0
2022-11-23,BR,0
2022-11-24,BR,0
2022-11-25,BR,0
2022-11-26,BR,0
2022-11-27,BR,0
2022-11-28,BR,0
2022-11-29,BR,0
2022-11-30,BR,0
2022-12-01,BR,0
2022-12-02,BR,0
2022-12-03,BR,0
2022-12-04,BR,0
2022-12-05,BR,0
2022-12-06,BR,0
2022-12-07,BR,0
2022-12-08,BR,0
2022-12-09,BR,0
2022-12-10,BR,0
2022-12-11,BR,0
2022-12-12,BR,0
2022-12-13,BR,0
2022-12-14,BR,0
2022-12-15,BR,0
2022-12-16,BR,0
2022-12-17,BR,0
2022-12-18,BR,0
2022-12-19,BR,0
2022-12-20,BR,0
2022-12-21,BR,0
2022-12-22,BR,0
2022-12-23,BR,0
2022-12-24,BR,0
2022-12-25,BR,0
2022-12-26,BR,0
2022-12-27,BR,0
2022-12-28,BR,0
2022-12-29,BR,0
2022-12-30,BR,0
2022-12-31,BR,0
2023-01-01,BR,0
2023-01-02,BR,0
2023-01-03,BR,0
2023-01-04,BR,0
2023-01-05,BR,0
2023-01-06,BR,0
2023-01-07,BR,0
2023-01-08,BR,0
2023-01-09,BR,0
2023-01-10,BR,0
2023-01-11,BR,0
2023-01-12,BR,0
2023-01-13,BR,0
2023-01-14,BR,0
2023-01-15,BR,0
2023-01-16,BR,0
2023-01-17,BR,0
2023-01-18,BR,0
2023-01-19,BR,0
2023-01-20,BR,0
2023-01-21,BR,0
2023-01-22,BR,0
2023-01-23,BR,0
2023-01-24,BR,0
2023-01-25,BR,0
2023-01-26,BR,0
2023-01-27,BR,0
