Date,Subtitles and CC,Views
2023-04-07,de,0
2023-04-08,de,0
2023-04-09,de,0
2023-04-10,de,0
2023-04-11,de,0
2023-04-12,de,0
2023-04-13,de,0
2023-04-14,de,0
2023-04-15,de,0
2023-04-16,de,0
2023-04-17,de,0
2023-04-18,de,0
2023-04-19,de,0
2023-04-20,de,0
2023-04-21,de,0
2023-04-22,de,0
2023-04-23,de,0
2023-04-24,de,0
2023-04-25,de,0
2023-04-26,de,0
2023-04-27,de,0
2023-04-28,de,0
2023-04-29,de,0
2023-04-30,de,0
2023-05-01,de,0
2023-05-02,de,0
2023-05-03,de,0
2023-05-04,de,0
2023-05-05,de,0
2023-05-06,de,0
2023-05-07,de,0
2023-05-08,de,0
2023-05-09,de,0
2023-05-10,de,0
2023-05-11,de,0
2023-05-12,de,0
2023-05-13,de,0
2023-05-14,de,0
2023-05-15,de,0
2023-05-16,de,0
2023-05-17,de,0
2023-05-18,de,0
2023-05-19,de,0
2023-05-20,de,0
2023-05-21,de,0
2023-05-22,de,0
2023-05-23,de,0
2023-05-24,de,0
2023-05-25,de,0
2023-05-26,de,0
2023-05-27,de,0
2023-05-28,de,0
2023-05-29,de,0
2023-05-30,de,0
2023-05-31,de,0
2023-06-01,de,0
2023-06-02,de,0
2023-06-03,de,0
2023-06-04,de,0
2023-06-05,de,0
2023-06-06,de,0
2023-06-07,de,0
2023-06-08,de,0
2023-06-09,de,0
2023-06-10,de,0
2023-06-11,de,0
2023-06-12,de,0
2023-06-13,de,0
2023-06-14,de,0
2023-06-15,de,0
2023-06-16,de,0
2023-06-17,de,0
2023-06-18,de,0
2023-06-19,de,0
2023-06-20,de,0
2023-06-21,de,0
2023-06-22,de,0
2023-06-23,de,0
2023-06-24,de,0
2023-06-25,de,0
2023-06-26,de,0
2023-06-27,de,0
2023-06-28,de,0
2023-06-29,de,0
2023-06-30,de,0
2023-07-01,de,0
2023-07-02,de,0
2023-07-03,de,0
2023-07-04,de,0
2023-07-05,de,0
2023-07-06,de,0
2023-07-07,de,0
2023-07-08,de,0
2023-07-09,de,0
2023-07-10,de,0
2023-07-11,de,0
2023-07-12,de,0
2023-07-13,de,0
2023-07-14,de,0
2023-07-15,de,0
2023-07-16,de,0
2023-07-17,de,0
2023-07-18,de,0
2023-07-19,de,0
2023-07-20,de,0
2023-07-21,de,0
2023-07-22,de,0
2023-07-23,de,0
2023-07-24,de,0
2023-07-25,de,0
2023-07-26,de,0
2023-07-27,de,0
2023-07-28,de,0
2023-07-29,de,0
2023-07-30,de,0
2023-07-31,de,0
2023-08-01,de,0
2023-08-02,de,0
2023-08-03,de,0
2023-08-04,de,0
2023-08-05,de,0
2023-08-06,de,0
2023-08-07,de,0
2023-08-08,de,0
2023-08-09,de,0
2023-08-10,de,0
2023-08-11,de,0
2023-08-12,de,0
2023-08-13,de,0
2023-08-14,de,0
2023-08-15,de,0
2023-08-16,de,0
2023-08-17,de,0
2023-08-18,de,0
2023-08-19,de,0
2023-08-20,de,0
2023-08-21,de,0
2023-08-22,de,0
2023-08-23,de,0
2023-08-24,de,0
2023-08-25,de,0
2023-08-26,de,0
2023-08-27,de,0
2023-08-28,de,0
2023-08-29,de,0
2023-08-30,de,0
2023-08-31,de,0
2023-09-01,de,0
2023-09-02,de,0
2023-09-03,de,0
2023-09-04,de,0
2023-09-05,de,0
2023-09-06,de,0
2023-09-07,de,0
2023-09-08,de,0
2023-09-09,de,0
2023-09-10,de,0
2023-09-11,de,0
2023-09-12,de,0
2023-09-13,de,0
2023-09-14,de,0
2023-09-15,de,0
2023-09-16,de,0
2023-09-17,de,0
2023-09-18,de,0
2023-09-19,de,0
2023-09-20,de,0
2023-09-21,de,0
2023-09-22,de,0
2023-09-23,de,0
2023-09-24,de,0
2023-09-25,de,0
2023-09-26,de,0
2023-09-27,de,0
2023-09-28,de,0
2023-09-29,de,0
2023-09-30,de,0
2023-10-01,de,0
2023-10-02,de,0
2023-10-03,de,0
2023-10-04,de,0
2023-10-05,de,0
2023-10-06,de,0
2023-10-07,de,0
2023-10-08,de,0
2023-10-09,de,0
2023-10-10,de,0
2023-10-11,de,0
2023-10-12,de,0
2023-10-13,de,0
2023-10-14,de,0
2023-10-15,de,0
2023-10-16,de,0
2023-10-17,de,0
2023-10-18,de,0
2023-10-19,de,0
2023-10-20,de,0
2023-10-21,de,0
2023-10-22,de,0
2023-10-23,de,0
2023-10-24,de,0
2023-10-25,de,0
2023-10-26,de,0
2023-10-27,de,0
2023-10-28,de,0
2023-10-29,de,0
2023-10-30,de,0
2023-10-31,de,0
2023-11-01,de,0
2023-11-02,de,0
2023-11-03,de,0
2023-11-04,de,0
2023-11-05,de,0
2023-11-06,de,0
2023-11-07,de,0
2023-11-08,de,0
2023-11-09,de,0
2023-11-10,de,0
2023-11-11,de,0
2023-11-12,de,0
2023-11-13,de,0
2023-11-14,de,0
2023-11-15,de,0
2023-11-16,de,0
2023-11-17,de,0
2023-11-18,de,0
2023-11-19,de,0
2023-11-20,de,0
2023-11-21,de,0
2023-11-22,de,0
2023-11-23,de,0
2023-11-24,de,0
2023-11-25,de,0
2023-11-26,de,0
2023-11-27,de,0
2023-11-28,de,0
2023-11-29,de,0
2023-11-30,de,0
2023-12-01,de,0
2023-12-02,de,0
2023-12-03,de,0
2023-12-04,de,0
2023-12-05,de,0
2023-12-06,de,0
2023-12-07,de,0
2023-12-08,de,0
2023-12-09,de,0
2023-12-10,de,0
2023-12-11,de,0
2023-12-12,de,0
2023-12-13,de,0
2023-12-14,de,0
2023-12-15,de,0
2023-12-16,de,0
2023-12-17,de,0
2023-12-18,de,0
2023-12-19,de,0
2023-12-20,de,0
2023-12-21,de,0
2023-12-22,de,0
2023-12-23,de,0
2023-12-24,de,0
2023-12-25,de,0
2023-12-26,de,0
2023-12-27,de,0
2023-12-28,de,0
2020-06-28,en,0
2020-06-29,en,2
2020-06-30,en,0
2020-07-01,en,0
2020-07-02,en,0
2020-07-03,en,0
2020-07-04,en,0
2020-07-05,en,0
2020-07-06,en,0
2020-07-07,en,0
2020-07-08,en,0
2020-07-09,en,0
2020-07-10,en,0
2020-07-11,en,0
2020-07-12,en,0
2020-07-13,en,1
2020-07-14,en,2
2020-07-15,en,0
2020-07-16,en,0
2020-07-17,en,0
2020-07-18,en,1
2020-07-19,en,0
2020-07-20,en,0
2020-07-21,en,0
2020-07-22,en,0
2020-07-23,en,0
2020-07-24,en,0
2020-07-25,en,1
2020-07-26,en,0
2020-07-27,en,0
2020-07-28,en,0
2020-07-29,en,0
2020-07-30,en,0
2020-07-31,en,0
2020-08-01,en,0
2020-08-02,en,0
2020-08-03,en,2
2020-08-04,en,0
2020-08-05,en,0
2020-08-06,en,2
2020-08-07,en,0
2020-08-08,en,0
2020-08-09,en,0
2020-08-10,en,0
2020-08-11,en,0
2020-08-12,en,6
2020-08-13,en,2
2020-08-14,en,0
2020-08-15,en,0
2020-08-16,en,1
2020-08-17,en,0
2020-08-18,en,0
2020-08-19,en,0
2020-08-20,en,0
2020-08-21,en,0
2020-08-22,en,0
2020-08-23,en,0
2020-08-24,en,0
2020-08-25,en,0
2020-08-26,en,0
2020-08-27,en,0
2020-08-28,en,1
2020-08-29,en,0
2020-08-30,en,0
2020-08-31,en,0
2020-09-01,en,0
2020-09-02,en,0
2020-09-03,en,1
2020-09-04,en,0
2020-09-05,en,1
2020-09-06,en,0
2020-09-07,en,0
2020-09-08,en,0
2020-09-09,en,1
2020-09-10,en,0
2020-09-11,en,0
2020-09-12,en,0
2020-09-13,en,0
2020-09-14,en,0
2020-09-15,en,0
2020-09-16,en,0
2020-09-17,en,0
2020-09-18,en,0
2020-09-19,en,1
2020-09-20,en,1
2020-09-21,en,2
2020-09-22,en,2
2020-09-23,en,0
2020-09-24,en,1
2020-09-25,en,0
2020-09-26,en,0
2020-09-27,en,0
2020-09-28,en,0
2020-09-29,en,0
2020-09-30,en,0
2020-10-01,en,3
2020-10-02,en,0
2020-10-03,en,3
2020-10-04,en,0
2020-10-05,en,0
2020-10-06,en,0
2020-10-07,en,0
2020-10-08,en,0
2020-10-09,en,0
2020-10-10,en,0
2020-10-11,en,0
2020-10-12,en,0
2020-10-13,en,0
2020-10-14,en,1
2020-10-15,en,0
2020-10-16,en,0
2020-10-17,en,1
2020-10-18,en,0
2020-10-19,en,0
2020-10-20,en,0
2020-10-21,en,0
2020-10-22,en,1
2020-10-23,en,0
2020-10-24,en,0
2020-10-25,en,0
2020-10-26,en,0
2020-10-27,en,0
2020-10-28,en,0
2020-10-29,en,0
2020-10-30,en,0
2020-10-31,en,0
2020-11-01,en,1
2020-11-02,en,0
2020-11-03,en,0
2020-11-04,en,0
2020-11-05,en,0
2020-11-06,en,0
2020-11-07,en,0
2020-11-08,en,0
2020-11-09,en,11
2020-11-10,en,0
2020-11-11,en,0
2020-11-12,en,0
2020-11-13,en,0
2020-11-14,en,0
2020-11-15,en,0
2020-11-16,en,0
2020-11-17,en,0
2020-11-18,en,0
2020-11-19,en,0
2020-11-20,en,0
2020-11-21,en,0
2020-11-22,en,0
2020-11-23,en,0
2020-11-24,en,0
2020-11-25,en,0
2020-11-26,en,0
2020-11-27,en,0
2020-11-28,en,0
2020-11-29,en,0
2020-11-30,en,0
2020-12-01,en,0
2020-12-02,en,0
2020-12-03,en,0
2020-12-04,en,0
2020-12-05,en,0
2020-12-06,en,0
2020-12-07,en,0
2020-12-08,en,0
2020-12-09,en,0
2020-12-10,en,0
2020-12-11,en,0
2020-12-12,en,0
2020-12-13,en,0
2020-12-14,en,0
2020-12-15,en,0
2020-12-16,en,0
2020-12-17,en,0
2020-12-18,en,0
2020-12-19,en,0
2020-12-20,en,0
2020-12-21,en,0
2020-12-22,en,0
2020-12-23,en,0
2020-12-24,en,0
2020-12-25,en,0
2020-12-26,en,0
2020-12-27,en,0
2020-12-28,en,0
2020-12-29,en,0
2020-12-30,en,0
2020-12-31,en,0
2021-01-01,en,0
2021-01-02,en,0
2021-01-03,en,0
2021-01-04,en,0
2021-01-05,en,0
2021-01-06,en,0
2021-01-07,en,0
2021-01-08,en,0
2021-01-09,en,0
2021-01-10,en,0
2021-01-11,en,0
2021-01-12,en,0
2021-01-13,en,0
2021-01-14,en,0
2021-01-15,en,0
2021-01-16,en,0
2021-01-17,en,0
2021-01-18,en,0
2021-01-19,en,0
2021-01-20,en,0
2021-01-21,en,0
2021-01-22,en,0
2021-01-23,en,0
2021-01-24,en,0
2021-01-25,en,0
2021-01-26,en,0
2021-01-27,en,0
2021-01-28,en,0
2021-01-29,en,0
2021-01-30,en,0
2021-01-31,en,0
2021-02-01,en,0
2021-02-02,en,0
2021-02-03,en,0
2021-02-04,en,0
2021-02-05,en,0
2021-02-06,en,0
2021-02-07,en,0
2021-02-08,en,0
2021-02-09,en,0
2021-02-10,en,0
2021-02-11,en,0
2021-02-12,en,0
2021-02-13,en,0
2021-02-14,en,0
2021-02-15,en,0
2021-02-16,en,1
2021-02-17,en,0
2021-02-18,en,0
2021-02-19,en,0
2021-02-20,en,0
2021-02-21,en,0
2021-02-22,en,0
2021-02-23,en,0
2021-02-24,en,0
2021-02-25,en,0
2021-02-26,en,0
2021-02-27,en,0
2021-02-28,en,0
2021-03-01,en,0
2021-03-02,en,0
2021-03-03,en,0
2021-03-04,en,0
2021-03-05,en,0
2021-03-06,en,0
2021-03-07,en,0
2021-03-08,en,0
2021-03-09,en,0
2021-03-10,en,0
2021-03-11,en,0
2021-03-12,en,0
2021-03-13,en,0
2021-03-14,en,0
2021-03-15,en,0
2021-03-16,en,0
2021-03-17,en,0
2021-03-18,en,0
2021-03-19,en,0
2021-03-20,en,0
2021-03-21,en,0
2021-03-22,en,0
2021-03-23,en,0
2021-03-24,en,0
2021-03-25,en,0
2021-03-26,en,0
2021-03-27,en,1
2021-03-28,en,0
2021-03-29,en,0
2021-03-30,en,2
2021-03-31,en,0
2021-04-01,en,0
2021-04-02,en,0
2021-04-03,en,0
2021-04-04,en,0
2021-04-05,en,0
2021-04-06,en,0
2021-04-07,en,0
2021-04-08,en,0
2021-04-09,en,0
2021-04-10,en,0
2021-04-11,en,0
2021-04-12,en,0
2021-04-13,en,0
2021-04-14,en,0
2021-04-15,en,0
2021-04-16,en,0
2021-04-17,en,0
2021-04-18,en,0
2021-04-19,en,0
2021-04-20,en,0
2021-04-21,en,0
2021-04-22,en,0
2021-04-23,en,0
2021-04-24,en,0
2021-04-25,en,3
2021-04-26,en,0
2021-04-27,en,0
2021-04-28,en,0
2021-04-29,en,0
2021-04-30,en,0
2021-05-01,en,0
2021-05-02,en,0
2021-05-03,en,0
2021-05-04,en,2
2021-05-05,en,1
2021-05-06,en,0
2021-05-07,en,0
2021-05-08,en,0
2021-05-09,en,0
2021-05-10,en,0
2021-05-11,en,0
2021-05-12,en,0
2021-05-13,en,0
2021-05-14,en,0
2021-05-15,en,0
2021-05-16,en,0
2021-05-17,en,0
2021-05-18,en,0
2021-05-19,en,0
2021-05-20,en,1
2021-05-21,en,0
2021-05-22,en,0
2021-05-23,en,0
2021-05-24,en,0
2021-05-25,en,0
2021-05-26,en,0
2021-05-27,en,0
2021-05-28,en,0
2021-05-29,en,0
2021-05-30,en,0
2021-05-31,en,0
2021-06-01,en,0
2021-06-02,en,0
2021-06-03,en,0
2021-06-04,en,0
2021-06-05,en,0
2021-06-06,en,0
2021-06-07,en,0
2021-06-08,en,0
2021-06-09,en,1
2021-06-10,en,0
2021-06-11,en,0
2021-06-12,en,0
2021-06-13,en,0
2021-06-14,en,0
2021-06-15,en,0
2021-06-16,en,0
2021-06-17,en,0
2021-06-18,en,0
2021-06-19,en,0
2021-06-20,en,0
2021-06-21,en,4
2021-06-22,en,5
2021-06-23,en,2
2021-06-24,en,0
2021-06-25,en,3
2021-06-26,en,3
2021-06-27,en,1
2021-06-28,en,0
2021-06-29,en,0
2021-06-30,en,0
2021-07-01,en,1
2021-07-02,en,0
2021-07-03,en,0
2021-07-04,en,0
2021-07-05,en,0
2021-07-06,en,1
2021-07-07,en,0
2021-07-08,en,1
2021-07-09,en,0
2021-07-10,en,2
2021-07-11,en,1
2021-07-12,en,6
2021-07-13,en,2
2021-07-14,en,2
2021-07-15,en,3
2021-07-16,en,0
2021-07-17,en,0
2021-07-18,en,0
2021-07-19,en,5
2021-07-20,en,0
2021-07-21,en,3
2021-07-22,en,1
2021-07-23,en,3
2021-07-24,en,2
2021-07-25,en,0
2021-07-26,en,0
2021-07-27,en,0
2021-07-28,en,1
2021-07-29,en,3
2021-07-30,en,3
2021-07-31,en,3
2021-08-01,en,1
2021-08-02,en,1
2021-08-03,en,4
2021-08-04,en,2
2021-08-05,en,3
2021-08-06,en,1
2021-08-07,en,1
2021-08-08,en,0
2021-08-09,en,3
2021-08-10,en,0
2021-08-11,en,1
2021-08-12,en,1
2021-08-13,en,0
2021-08-14,en,0
2021-08-15,en,1
2021-08-16,en,0
2021-08-17,en,1
2021-08-18,en,5
2021-08-19,en,1
2021-08-20,en,4
2021-08-21,en,2
2021-08-22,en,1
2021-08-23,en,4
2021-08-24,en,0
2021-08-25,en,1
2021-08-26,en,1
2021-08-27,en,1
2021-08-28,en,4
2021-08-29,en,2
2021-08-30,en,0
2021-08-31,en,3
2021-09-01,en,2
2021-09-02,en,1
2021-09-03,en,0
2021-09-04,en,0
2021-09-05,en,1
2021-09-06,en,1
2021-09-07,en,2
2021-09-08,en,4
2021-09-09,en,1
2021-09-10,en,0
2021-09-11,en,0
2021-09-12,en,0
2021-09-13,en,0
2021-09-14,en,0
2021-09-15,en,0
2021-09-16,en,2
2021-09-17,en,2
2021-09-18,en,0
2021-09-19,en,0
2021-09-20,en,0
2021-09-21,en,1
2021-09-22,en,2
2021-09-23,en,0
2021-09-24,en,0
2021-09-25,en,0
2021-09-26,en,0
2021-09-27,en,2
2021-09-28,en,0
2021-09-29,en,2
2021-09-30,en,1
2021-10-01,en,1
2021-10-02,en,0
2021-10-03,en,0
2021-10-04,en,0
2021-10-05,en,3
2021-10-06,en,0
2021-10-07,en,0
2021-10-08,en,0
2021-10-09,en,0
2021-10-10,en,0
2021-10-11,en,0
2021-10-12,en,0
2021-10-13,en,1
2021-10-14,en,0
2021-10-15,en,0
2021-10-16,en,0
2021-10-17,en,0
2021-10-18,en,0
2021-10-19,en,0
2021-10-20,en,1
2021-10-21,en,0
2021-10-22,en,1
2021-10-23,en,0
2021-10-24,en,1
2021-10-25,en,0
2021-10-26,en,1
2021-10-27,en,0
2021-10-28,en,0
2021-10-29,en,1
2021-10-30,en,0
2021-10-31,en,2
2021-11-01,en,0
2021-11-02,en,0
2021-11-03,en,0
2021-11-04,en,0
2021-11-05,en,1
2021-11-06,en,0
2021-11-07,en,0
2021-11-08,en,1
2021-11-09,en,0
2021-11-10,en,0
2021-11-11,en,0
2021-11-12,en,0
2021-11-13,en,0
2021-11-14,en,0
2021-11-15,en,0
2021-11-16,en,0
2021-11-17,en,0
2021-11-18,en,0
2021-11-19,en,0
2021-11-20,en,0
2021-11-21,en,0
2021-11-22,en,0
2021-11-23,en,0
2021-11-24,en,0
2021-11-25,en,0
2021-11-26,en,0
2021-11-27,en,0
2021-11-28,en,0
2021-11-29,en,0
2021-11-30,en,0
2021-12-01,en,0
2021-12-02,en,0
2021-12-03,en,0
2021-12-04,en,0
2021-12-05,en,0
2021-12-06,en,1
2021-12-07,en,0
2021-12-08,en,0
2021-12-09,en,0
2021-12-10,en,0
2021-12-11,en,0
2021-12-12,en,0
2021-12-13,en,0
2021-12-14,en,0
2021-12-15,en,1
2021-12-16,en,0
2021-12-17,en,3
2021-12-18,en,4
2021-12-19,en,0
2021-12-20,en,0
2021-12-21,en,0
2021-12-22,en,0
2021-12-23,en,0
2021-12-24,en,0
2021-12-25,en,0
2021-12-26,en,1
2021-12-27,en,0
2021-12-28,en,0
2021-12-29,en,0
2021-12-30,en,1
2021-12-31,en,0
2022-01-01,en,0
2022-01-02,en,0
2022-01-03,en,0
2022-01-04,en,0
2022-01-05,en,0
2022-01-06,en,0
2022-01-07,en,2
2022-01-08,en,2
2022-01-09,en,0
2022-01-10,en,0
2022-01-11,en,0
2022-01-12,en,0
2022-01-13,en,0
2022-01-14,en,0
2022-01-15,en,0
2022-01-16,en,0
2022-01-17,en,0
2022-01-18,en,0
2022-01-19,en,1
2022-01-20,en,0
2022-01-21,en,0
2022-01-22,en,0
2022-01-23,en,0
2022-01-24,en,0
2022-01-25,en,1
2022-01-26,en,0
2022-01-27,en,0
2022-01-28,en,1
2022-01-29,en,0
2022-01-30,en,0
2022-01-31,en,1
2022-02-01,en,0
2022-02-02,en,0
2022-02-03,en,0
2022-02-04,en,0
2022-02-05,en,1
2022-02-06,en,0
2022-02-07,en,0
2022-02-08,en,0
2022-02-09,en,0
2022-02-10,en,0
2022-02-11,en,2
2022-02-12,en,0
2022-02-13,en,0
2022-02-14,en,1
2022-02-15,en,0
2022-02-16,en,1
2022-02-17,en,1
2022-02-18,en,2
2022-02-19,en,0
2022-02-20,en,1
2022-02-21,en,0
2022-02-22,en,0
2022-02-23,en,1
2022-02-24,en,0
2022-02-25,en,0
2022-02-26,en,0
2022-02-27,en,0
2022-02-28,en,0
2022-03-01,en,0
2022-03-02,en,0
2022-03-03,en,2
2022-03-04,en,0
2022-03-05,en,1
2022-03-06,en,1
2022-03-07,en,1
2022-03-08,en,0
2022-03-09,en,0
2022-03-10,en,1
2022-03-11,en,0
2022-03-12,en,0
2022-03-13,en,0
2022-03-14,en,2
2022-03-15,en,4
2022-03-16,en,2
2022-03-17,en,1
2022-03-18,en,0
2022-03-19,en,0
2022-03-20,en,1
2022-03-21,en,0
2022-03-22,en,1
2022-03-23,en,1
2022-03-24,en,0
2022-03-25,en,0
2022-03-26,en,1
2022-03-27,en,0
2022-03-28,en,3
2022-03-29,en,1
2022-03-30,en,0
2022-03-31,en,0
2022-04-01,en,0
2022-04-02,en,1
2022-04-03,en,0
2022-04-04,en,1
2022-04-05,en,0
2022-04-06,en,1
2022-04-07,en,0
2022-04-08,en,0
2022-04-09,en,1
2022-04-10,en,3
2022-04-11,en,0
2022-04-12,en,0
2022-04-13,en,0
2022-04-14,en,0
2022-04-15,en,1
2022-04-16,en,1
2022-04-17,en,0
2022-04-18,en,0
2022-04-19,en,0
2022-04-20,en,0
2022-04-21,en,0
2022-04-22,en,3
2022-04-23,en,0
2022-04-24,en,2
2022-04-25,en,1
2022-04-26,en,1
2022-04-27,en,0
2022-04-28,en,5
2022-04-29,en,1
2022-04-30,en,1
2022-05-01,en,3
2022-05-02,en,5
2022-05-03,en,4
2022-05-04,en,2
2022-05-05,en,1
2022-05-06,en,1
2022-05-07,en,1
2022-05-08,en,1
2022-05-09,en,1
2022-05-10,en,6
2022-05-11,en,1
2022-05-12,en,4
2022-05-13,en,3
2022-05-14,en,0
2022-05-15,en,1
2022-05-16,en,2
2022-05-17,en,1
2022-05-18,en,3
2022-05-19,en,4
2022-05-20,en,2
2022-05-21,en,0
2022-05-22,en,1
2022-05-23,en,0
2022-05-24,en,0
2022-05-25,en,0
2022-05-26,en,0
2022-05-27,en,1
2022-05-28,en,1
2022-05-29,en,1
2022-05-30,en,1
2022-05-31,en,2
2022-06-01,en,0
2022-06-02,en,2
2022-06-03,en,0
2022-06-04,en,3
2022-06-05,en,0
2022-06-06,en,0
2022-06-07,en,0
2022-06-08,en,0
2022-06-09,en,0
2022-06-10,en,1
2022-06-11,en,1
2022-06-12,en,1
2022-06-13,en,7
2022-06-14,en,6
2022-06-15,en,12
2022-06-16,en,2
2022-06-17,en,3
2022-06-18,en,2
2022-06-19,en,3
2022-06-20,en,3
2022-06-21,en,2
2022-06-22,en,2
2022-06-23,en,4
2022-06-24,en,1
2022-06-25,en,2
2022-06-26,en,3
2022-06-27,en,1
2022-06-28,en,3
2022-06-29,en,2
2022-06-30,en,13
2022-07-01,en,5
2022-07-02,en,5
2022-07-03,en,4
2022-07-04,en,2
2022-07-05,en,0
2022-07-06,en,2
2022-07-07,en,3
2022-07-08,en,10
2022-07-09,en,6
2022-07-10,en,0
2022-07-11,en,1
2022-07-12,en,5
2022-07-13,en,5
2022-07-14,en,3
2022-07-15,en,9
2022-07-16,en,3
2022-07-17,en,3
2022-07-18,en,3
2022-07-19,en,7
2022-07-20,en,5
2022-07-21,en,3
2022-07-22,en,3
2022-07-23,en,6
2022-07-24,en,3
2022-07-25,en,1
2022-07-26,en,2
2022-07-27,en,0
2022-07-28,en,2
2022-07-29,en,1
2022-07-30,en,1
2022-07-31,en,6
2022-08-01,en,12
2022-08-02,en,0
2022-08-03,en,0
2022-08-04,en,7
2022-08-05,en,1
2022-08-06,en,8
2022-08-07,en,1
2022-08-08,en,5
2022-08-09,en,1
2022-08-10,en,8
2022-08-11,en,13
2022-08-12,en,18
2022-08-13,en,19
2022-08-14,en,13
2022-08-15,en,19
2022-08-16,en,28
2022-08-17,en,2
2022-08-18,en,10
2022-08-19,en,3
2022-08-20,en,10
2022-08-21,en,17
2022-08-22,en,0
2022-08-23,en,3
2022-08-24,en,1
2022-08-25,en,8
2022-08-26,en,6
2022-08-27,en,4
2022-08-28,en,6
2022-08-29,en,3
2022-08-30,en,1
2022-08-31,en,1
2022-09-01,en,2
2022-09-02,en,1
2022-09-03,en,1
2022-09-04,en,9
2022-09-05,en,2
2022-09-06,en,8
2022-09-07,en,3
2022-09-08,en,5
2022-09-09,en,5
2022-09-10,en,4
2022-09-11,en,3
2022-09-12,en,6
2022-09-13,en,1
2022-09-14,en,1
2022-09-15,en,5
2022-09-16,en,9
2022-09-17,en,4
2022-09-18,en,0
2022-09-19,en,0
2022-09-20,en,3
2022-09-21,en,2
2022-09-22,en,6
2022-09-23,en,3
2022-09-24,en,4
2022-09-25,en,1
2022-09-26,en,1
2022-09-27,en,6
2022-09-28,en,7
2022-09-29,en,7
2022-09-30,en,4
2022-10-01,en,1
2022-10-02,en,1
2022-10-03,en,2
2022-10-04,en,6
2022-10-05,en,5
2022-10-06,en,2
2022-10-07,en,2
2022-10-08,en,2
2022-10-09,en,2
2022-10-10,en,0
2022-10-11,en,4
2022-10-12,en,3
2022-10-13,en,1
2022-10-14,en,4
2022-10-15,en,2
2022-10-16,en,3
2022-10-17,en,1
2022-10-18,en,0
2022-10-19,en,1
2022-10-20,en,0
2022-10-21,en,1
2022-10-22,en,9
2022-10-23,en,0
2022-10-24,en,1
2022-10-25,en,1
2022-10-26,en,2
2022-10-27,en,2
2022-10-28,en,2
2022-10-29,en,2
2022-10-30,en,1
2022-10-31,en,5
2022-11-01,en,7
2022-11-02,en,1
2022-11-03,en,4
2022-11-04,en,4
2022-11-05,en,4
2022-11-06,en,5
2022-11-07,en,5
2022-11-08,en,1
2022-11-09,en,1
2022-11-10,en,1
2022-11-11,en,5
2022-11-12,en,1
2022-11-13,en,4
2022-11-14,en,5
2022-11-15,en,1
2022-11-16,en,2
2022-11-17,en,1
2022-11-18,en,1
2022-11-19,en,0
2022-11-20,en,0
2022-11-21,en,0
2022-11-22,en,0
2022-11-23,en,1
2022-11-24,en,1
2022-11-25,en,0
2022-11-26,en,0
2022-11-27,en,0
2022-11-28,en,3
2022-11-29,en,2
2022-11-30,en,0
2022-12-01,en,1
2022-12-02,en,1
2022-12-03,en,0
2022-12-04,en,0
2022-12-05,en,0
2022-12-06,en,2
2022-12-07,en,0
2022-12-08,en,0
2022-12-09,en,0
2022-12-10,en,0
2022-12-11,en,0
2022-12-12,en,0
2022-12-13,en,1
2022-12-14,en,1
2022-12-15,en,0
2022-12-16,en,0
2022-12-17,en,1
2022-12-18,en,1
2022-12-19,en,0
2022-12-20,en,0
2022-12-21,en,0
2022-12-22,en,1
2022-12-23,en,0
2022-12-24,en,0
2022-12-25,en,0
2022-12-26,en,0
2022-12-27,en,0
2022-12-28,en,0
2022-12-29,en,0
2022-12-30,en,1
2022-12-31,en,0
2023-01-01,en,0
2023-01-02,en,0
2023-01-03,en,0
2023-01-04,en,0
2023-01-05,en,0
2023-01-06,en,0
2023-01-07,en,0
2023-01-08,en,0
2023-01-09,en,0
2023-01-10,en,0
2023-01-11,en,0
2023-01-12,en,0
2023-01-13,en,0
2023-01-14,en,0
2023-01-15,en,0
2023-01-16,en,2
2023-01-17,en,3
2023-01-18,en,0
2023-01-19,en,0
2023-01-20,en,0
2023-01-21,en,0
2023-01-22,en,1
2023-01-23,en,0
2023-01-24,en,3
2023-01-25,en,1
2023-01-26,en,0
2023-01-27,en,1
2023-01-28,en,2
2023-01-29,en,0
2023-01-30,en,0
2023-01-31,en,0
2023-02-01,en,0
2023-02-02,en,0
2023-02-03,en,0
2023-02-04,en,0
2023-02-05,en,0
2023-02-06,en,0
2023-02-07,en,2
2023-02-08,en,0
2023-02-09,en,0
2023-02-10,en,1
2023-02-11,en,0
2023-02-12,en,0
2023-02-13,en,0
2023-02-14,en,0
2023-02-15,en,0
2023-02-16,en,0
2023-02-17,en,1
2023-02-18,en,0
2023-02-19,en,0
2023-02-20,en,1
2023-02-21,en,0
2023-02-22,en,1
2023-02-23,en,0
2023-02-24,en,0
2023-02-25,en,0
2023-02-26,en,0
2023-02-27,en,1
2023-02-28,en,0
2023-03-01,en,0
2023-03-02,en,0
2023-03-03,en,0
2023-03-04,en,0
2023-03-05,en,0
2023-03-06,en,1
2023-03-07,en,0
2023-03-08,en,0
2023-03-09,en,2
2023-03-10,en,0
2023-03-11,en,0
2023-03-12,en,0
2023-03-13,en,2
2023-03-14,en,0
2023-03-15,en,0
2023-03-16,en,1
2023-03-17,en,0
2023-03-18,en,0
2023-03-19,en,0
2023-03-20,en,0
2023-03-21,en,0
2023-03-22,en,1
2023-03-23,en,1
2023-03-24,en,1
2023-03-25,en,0
2023-03-26,en,0
2023-03-27,en,0
2023-03-28,en,1
2023-03-29,en,0
