Date,Operating system,Views
2023-03-23,Unknown,0
2023-03-24,Unknown,0
2023-03-25,Unknown,0
2023-03-26,Unknown,0
2023-03-27,Unknown,0
2023-03-28,Unknown,0
2023-03-29,Unknown,0
2023-03-30,Unknown,0
2023-03-31,Unknown,0
2023-04-01,Unknown,0
2023-04-02,Unknown,0
2023-04-03,Unknown,0
2023-04-04,Unknown,0
2023-04-05,Unknown,0
2023-04-06,Unknown,0
2023-04-07,Unknown,0
2023-04-08,Unknown,0
2023-04-09,Unknown,0
2023-04-10,Unknown,0
2023-04-11,Unknown,0
2023-04-12,Unknown,0
2023-04-13,Unknown,0
2023-04-14,Unknown,0
2023-04-15,Unknown,0
2023-04-16,Unknown,0
2023-04-17,Unknown,0
2023-04-18,Unknown,0
2023-04-19,Unknown,0
2023-04-20,Unknown,0
2023-04-21,Unknown,0
2023-04-22,Unknown,0
2023-04-23,Unknown,0
2023-04-24,Unknown,0
2023-04-25,Unknown,0
2023-04-26,Unknown,0
2023-04-27,Unknown,0
2023-04-28,Unknown,0
2023-04-29,Unknown,0
2023-04-30,Unknown,0
2023-05-01,Unknown,0
2023-05-02,Unknown,0
2023-05-03,Unknown,0
2023-05-04,Unknown,0
2023-05-05,Unknown,0
2023-05-06,Unknown,0
2023-05-07,Unknown,0
2023-05-08,Unknown,0
2023-05-09,Unknown,0
2023-05-10,Unknown,0
2023-05-11,Unknown,0
2023-05-12,Unknown,0
2023-05-13,Unknown,0
2023-05-14,Unknown,0
2023-05-15,Unknown,0
2023-05-16,Unknown,0
2023-05-17,Unknown,0
2023-05-18,Unknown,0
2023-05-19,Unknown,0
2023-05-20,Unknown,0
2023-05-21,Unknown,0
2023-05-22,Unknown,0
2023-05-23,Unknown,0
2023-05-24,Unknown,0
2023-05-25,Unknown,0
2023-05-26,Unknown,0
2023-05-27,Unknown,0
2023-05-28,Unknown,0
2023-05-29,Unknown,0
2023-05-30,Unknown,0
2023-05-31,Unknown,0
2023-06-01,Unknown,0
2023-06-02,Unknown,0
2023-06-03,Unknown,0
2023-06-04,Unknown,0
2023-06-05,Unknown,0
2023-06-06,Unknown,0
2023-06-07,Unknown,0
2023-06-08,Unknown,0
2023-06-09,Unknown,0
2023-06-10,Unknown,0
2023-06-11,Unknown,0
2023-06-12,Unknown,0
2023-06-13,Unknown,0
2023-06-14,Unknown,0
2023-06-15,Unknown,0
2023-06-16,Unknown,0
2023-06-17,Unknown,0
2023-06-18,Unknown,0
2023-06-19,Unknown,0
2023-06-20,Unknown,0
2023-06-21,Unknown,0
2023-06-22,Unknown,0
2023-06-23,Unknown,0
2023-06-24,Unknown,0
2023-06-25,Unknown,0
2023-06-26,Unknown,0
2023-06-27,Unknown,0
2023-06-28,Unknown,0
2023-06-29,Unknown,0
2023-06-30,Unknown,0
2023-07-01,Unknown,0
2023-07-02,Unknown,0
2023-07-03,Unknown,0
2023-07-04,Unknown,0
2023-07-05,Unknown,0
2023-07-06,Unknown,0
2023-07-07,Unknown,0
2023-07-08,Unknown,0
2023-07-09,Unknown,0
2023-07-10,Unknown,0
2023-07-11,Unknown,0
2023-07-12,Unknown,0
2023-07-13,Unknown,0
2023-07-14,Unknown,0
2023-07-15,Unknown,0
2023-07-16,Unknown,0
2023-07-17,Unknown,0
2023-07-18,Unknown,0
2023-07-19,Unknown,0
2023-07-20,Unknown,0
2023-07-21,Unknown,0
2023-07-22,Unknown,0
2023-07-23,Unknown,0
2023-07-24,Unknown,0
2023-07-25,Unknown,0
2023-07-26,Unknown,0
2023-07-27,Unknown,0
2023-07-28,Unknown,0
2023-07-29,Unknown,0
2023-07-30,Unknown,0
2023-07-31,Unknown,0
2023-08-01,Unknown,0
2023-08-02,Unknown,0
2023-08-03,Unknown,0
2023-08-04,Unknown,0
2023-08-05,Unknown,0
2023-08-06,Unknown,0
2023-08-07,Unknown,0
2023-08-08,Unknown,0
2023-08-09,Unknown,0
2023-08-10,Unknown,0
2023-08-11,Unknown,0
2023-08-12,Unknown,0
2023-08-13,Unknown,0
2023-08-14,Unknown,0
2023-08-15,Unknown,0
2023-08-16,Unknown,0
2023-08-17,Unknown,0
2023-08-18,Unknown,0
2023-08-19,Unknown,0
2023-08-20,Unknown,0
2023-08-21,Unknown,0
2023-08-22,Unknown,0
2023-08-23,Unknown,0
2023-08-24,Unknown,0
2023-08-25,Unknown,0
2023-08-26,Unknown,0
2023-08-27,Unknown,0
2023-08-28,Unknown,0
2023-08-29,Unknown,0
2023-08-30,Unknown,0
2023-08-31,Unknown,0
2023-09-01,Unknown,0
2023-09-02,Unknown,0
2023-09-03,Unknown,0
2023-09-04,Unknown,0
2023-09-05,Unknown,0
2023-09-06,Unknown,0
2023-09-07,Unknown,0
2023-09-08,Unknown,0
2023-09-09,Unknown,0
2023-09-10,Unknown,0
2023-09-11,Unknown,0
2023-09-12,Unknown,0
2023-09-13,Unknown,0
2023-09-14,Unknown,0
2023-09-15,Unknown,0
2023-09-16,Unknown,0
2023-09-17,Unknown,0
2023-09-18,Unknown,0
2023-09-19,Unknown,0
2023-09-20,Unknown,0
2023-09-21,Unknown,0
2023-09-22,Unknown,0
2023-09-23,Unknown,0
2023-09-24,Unknown,0
2023-09-25,Unknown,0
2023-09-26,Unknown,0
2023-09-27,Unknown,0
2023-09-28,Unknown,0
2023-09-29,Unknown,0
2023-09-30,Unknown,0
2023-10-01,Unknown,0
2023-10-02,Unknown,0
2023-10-03,Unknown,0
2023-10-04,Unknown,0
2023-10-05,Unknown,0
2023-10-06,Unknown,0
2023-10-07,Unknown,0
2023-10-08,Unknown,0
2023-10-09,Unknown,0
2023-10-10,Unknown,0
2023-10-11,Unknown,0
2023-10-12,Unknown,0
2023-10-13,Unknown,0
2023-10-14,Unknown,0
2023-10-15,Unknown,0
2023-10-16,Unknown,0
2023-10-17,Unknown,0
2023-10-18,Unknown,0
2023-10-19,Unknown,0
2023-10-20,Unknown,0
2023-10-21,Unknown,0
2023-10-22,Unknown,0
2023-10-23,Unknown,0
2023-10-24,Unknown,0
2023-10-25,Unknown,0
2023-10-26,Unknown,0
2023-10-27,Unknown,0
2023-10-28,Unknown,0
2023-10-29,Unknown,0
2023-10-30,Unknown,0
2023-10-31,Unknown,0
2023-11-01,Unknown,0
2023-11-02,Unknown,0
2023-11-03,Unknown,0
2023-11-04,Unknown,0
2023-11-05,Unknown,0
2023-11-06,Unknown,0
2023-11-07,Unknown,0
2023-11-08,Unknown,0
2023-11-09,Unknown,0
2023-11-10,Unknown,0
2023-11-11,Unknown,0
2023-11-12,Unknown,0
2023-11-13,Unknown,0
2023-11-14,Unknown,0
2023-11-15,Unknown,0
2023-11-16,Unknown,0
2023-11-17,Unknown,0
2023-11-18,Unknown,0
2023-11-19,Unknown,0
2023-11-20,Unknown,0
2023-11-21,Unknown,0
2023-11-22,Unknown,0
2023-11-23,Unknown,0
2023-11-24,Unknown,0
2023-11-25,Unknown,0
2023-11-26,Unknown,0
2023-11-27,Unknown,0
2023-11-28,Unknown,0
2023-11-29,Unknown,0
2023-11-30,Unknown,0
2023-12-01,Unknown,0
2023-12-02,Unknown,0
2023-12-03,Unknown,0
2023-12-04,Unknown,0
2023-12-05,Unknown,0
2023-12-06,Unknown,0
2023-12-07,Unknown,0
2023-12-08,Unknown,0
2023-12-09,Unknown,0
2023-12-10,Unknown,0
2023-12-11,Unknown,0
2023-12-12,Unknown,0
2023-12-13,Unknown,0
2023-12-14,Unknown,0
2023-12-15,Unknown,0
2023-12-16,Unknown,0
2023-12-17,Unknown,0
2023-12-18,Unknown,0
2023-12-19,Unknown,0
2023-12-20,Unknown,0
2023-12-21,Unknown,0
2023-12-22,Unknown,0
2023-12-23,Unknown,0
2023-12-24,Unknown,0
2023-12-25,Unknown,0
2023-12-26,Unknown,0
2023-12-27,Unknown,0
2023-12-28,Unknown,0
2020-06-28,Windows,1
2020-06-29,Windows,36
2020-06-30,Windows,59
2020-07-01,Windows,41
2020-07-02,Windows,26
2020-07-03,Windows,25
2020-07-04,Windows,13
2020-07-05,Windows,19
2020-07-06,Windows,10
2020-07-07,Windows,0
2020-07-08,Windows,0
2020-07-09,Windows,1
2020-07-10,Windows,0
2020-07-11,Windows,0
2020-07-12,Windows,0
2020-07-13,Windows,39
2020-07-14,Windows,64
2020-07-15,Windows,17
2020-07-16,Windows,43
2020-07-17,Windows,16
2020-07-18,Windows,11
2020-07-19,Windows,7
2020-07-20,Windows,24
2020-07-21,Windows,17
2020-07-22,Windows,17
2020-07-23,Windows,56
2020-07-24,Windows,42
2020-07-25,Windows,25
2020-07-26,Windows,20
2020-07-27,Windows,7
2020-07-28,Windows,34
2020-07-29,Windows,13
2020-07-30,Windows,10
2020-07-31,Windows,7
2020-08-01,Windows,4
2020-08-02,Windows,2
2020-08-03,Windows,8
2020-08-04,Windows,9
2020-08-05,Windows,68
2020-08-06,Windows,18
2020-08-07,Windows,13
2020-08-08,Windows,2
2020-08-09,Windows,7
2020-08-10,Windows,19
2020-08-11,Windows,33
2020-08-12,Windows,21
2020-08-13,Windows,17
2020-08-14,Windows,7
2020-08-15,Windows,4
2020-08-16,Windows,11
2020-08-17,Windows,6
2020-08-18,Windows,9
2020-08-19,Windows,12
2020-08-20,Windows,10
2020-08-21,Windows,4
2020-08-22,Windows,0
2020-08-23,Windows,2
2020-08-24,Windows,9
2020-08-25,Windows,13
2020-08-26,Windows,10
2020-08-27,Windows,13
2020-08-28,Windows,5
2020-08-29,Windows,1
2020-08-30,Windows,5
2020-08-31,Windows,7
2020-09-01,Windows,30
2020-09-02,Windows,13
2020-09-03,Windows,21
2020-09-04,Windows,6
2020-09-05,Windows,11
2020-09-06,Windows,0
2020-09-07,Windows,8
2020-09-08,Windows,11
2020-09-09,Windows,10
2020-09-10,Windows,8
2020-09-11,Windows,9
2020-09-12,Windows,9
2020-09-13,Windows,1
2020-09-14,Windows,11
2020-09-15,Windows,5
2020-09-16,Windows,6
2020-09-17,Windows,30
2020-09-18,Windows,17
2020-09-19,Windows,20
2020-09-20,Windows,14
2020-09-21,Windows,35
2020-09-22,Windows,40
2020-09-23,Windows,23
2020-09-24,Windows,36
2020-09-25,Windows,21
2020-09-26,Windows,9
2020-09-27,Windows,7
2020-09-28,Windows,12
2020-09-29,Windows,20
2020-09-30,Windows,15
2020-10-01,Windows,16
2020-10-02,Windows,6
2020-10-03,Windows,10
2020-10-04,Windows,8
2020-10-05,Windows,1
2020-10-06,Windows,5
2020-10-07,Windows,1
2020-10-08,Windows,1
2020-10-09,Windows,0
2020-10-10,Windows,0
2020-10-11,Windows,0
2020-10-12,Windows,0
2020-10-13,Windows,6
2020-10-14,Windows,29
2020-10-15,Windows,10
2020-10-16,Windows,5
2020-10-17,Windows,5
2020-10-18,Windows,0
2020-10-19,Windows,0
2020-10-20,Windows,0
2020-10-21,Windows,0
2020-10-22,Windows,3
2020-10-23,Windows,1
2020-10-24,Windows,0
2020-10-25,Windows,6
2020-10-26,Windows,0
2020-10-27,Windows,0
2020-10-28,Windows,0
2020-10-29,Windows,2
2020-10-30,Windows,1
2020-10-31,Windows,0
2020-11-01,Windows,1
2020-11-02,Windows,1
2020-11-03,Windows,0
2020-11-04,Windows,3
2020-11-05,Windows,0
2020-11-06,Windows,0
2020-11-07,Windows,1
2020-11-08,Windows,0
2020-11-09,Windows,4
2020-11-10,Windows,0
2020-11-11,Windows,2
2020-11-12,Windows,0
2020-11-13,Windows,0
2020-11-14,Windows,0
2020-11-15,Windows,0
2020-11-16,Windows,0
2020-11-17,Windows,0
2020-11-18,Windows,0
2020-11-19,Windows,0
2020-11-20,Windows,0
2020-11-21,Windows,0
2020-11-22,Windows,1
2020-11-23,Windows,0
2020-11-24,Windows,0
2020-11-25,Windows,0
2020-11-26,Windows,0
2020-11-27,Windows,0
2020-11-28,Windows,0
2020-11-29,Windows,0
2020-11-30,Windows,3
2020-12-01,Windows,5
2020-12-02,Windows,0
2020-12-03,Windows,0
2020-12-04,Windows,3
2020-12-05,Windows,2
2020-12-06,Windows,0
2020-12-07,Windows,0
2020-12-08,Windows,3
2020-12-09,Windows,1
2020-12-10,Windows,0
2020-12-11,Windows,0
2020-12-12,Windows,1
2020-12-13,Windows,1
2020-12-14,Windows,0
2020-12-15,Windows,0
2020-12-16,Windows,1
2020-12-17,Windows,0
2020-12-18,Windows,2
2020-12-19,Windows,0
2020-12-20,Windows,0
2020-12-21,Windows,0
2020-12-22,Windows,1
2020-12-23,Windows,0
2020-12-24,Windows,1
2020-12-25,Windows,0
2020-12-26,Windows,0
2020-12-27,Windows,0
2020-12-28,Windows,0
2020-12-29,Windows,0
2020-12-30,Windows,0
2020-12-31,Windows,0
2021-01-01,Windows,0
2021-01-02,Windows,0
2021-01-03,Windows,0
2021-01-04,Windows,0
2021-01-05,Windows,2
2021-01-06,Windows,0
2021-01-07,Windows,0
2021-01-08,Windows,0
2021-01-09,Windows,0
2021-01-10,Windows,1
2021-01-11,Windows,0
2021-01-12,Windows,0
2021-01-13,Windows,0
2021-01-14,Windows,1
2021-01-15,Windows,0
2021-01-16,Windows,0
2021-01-17,Windows,0
2021-01-18,Windows,1
2021-01-19,Windows,0
2021-01-20,Windows,0
2021-01-21,Windows,1
2021-01-22,Windows,0
2021-01-23,Windows,0
2021-01-24,Windows,0
2021-01-25,Windows,0
2021-01-26,Windows,0
2021-01-27,Windows,3
2021-01-28,Windows,2
2021-01-29,Windows,0
2021-01-30,Windows,0
2021-01-31,Windows,1
2021-02-01,Windows,1
2021-02-02,Windows,0
2021-02-03,Windows,4
2021-02-04,Windows,0
2021-02-05,Windows,0
2021-02-06,Windows,0
2021-02-07,Windows,0
2021-02-08,Windows,0
2021-02-09,Windows,0
2021-02-10,Windows,1
2021-02-11,Windows,1
2021-02-12,Windows,0
2021-02-13,Windows,0
2021-02-14,Windows,0
2021-02-15,Windows,1
2021-02-16,Windows,1
2021-02-17,Windows,3
2021-02-18,Windows,1
2021-02-19,Windows,1
2021-02-20,Windows,0
2021-02-21,Windows,0
2021-02-22,Windows,1
2021-02-23,Windows,2
2021-02-24,Windows,3
2021-02-25,Windows,1
2021-02-26,Windows,0
2021-02-27,Windows,0
2021-02-28,Windows,0
2021-03-01,Windows,0
2021-03-02,Windows,0
2021-03-03,Windows,0
2021-03-04,Windows,2
2021-03-05,Windows,1
2021-03-06,Windows,1
2021-03-07,Windows,6
2021-03-08,Windows,0
2021-03-09,Windows,1
2021-03-10,Windows,0
2021-03-11,Windows,0
2021-03-12,Windows,0
2021-03-13,Windows,0
2021-03-14,Windows,0
2021-03-15,Windows,1
2021-03-16,Windows,0
2021-03-17,Windows,5
2021-03-18,Windows,1
2021-03-19,Windows,0
2021-03-20,Windows,1
2021-03-21,Windows,1
2021-03-22,Windows,0
2021-03-23,Windows,0
2021-03-24,Windows,0
2021-03-25,Windows,1
2021-03-26,Windows,0
2021-03-27,Windows,3
2021-03-28,Windows,0
2021-03-29,Windows,0
2021-03-30,Windows,1
2021-03-31,Windows,0
2021-04-01,Windows,2
2021-04-02,Windows,0
2021-04-03,Windows,0
2021-04-04,Windows,1
2021-04-05,Windows,2
2021-04-06,Windows,0
2021-04-07,Windows,1
2021-04-08,Windows,0
2021-04-09,Windows,0
2021-04-10,Windows,0
2021-04-11,Windows,0
2021-04-12,Windows,0
2021-04-13,Windows,1
2021-04-14,Windows,0
2021-04-15,Windows,2
2021-04-16,Windows,1
2021-04-17,Windows,0
2021-04-18,Windows,0
2021-04-19,Windows,1
2021-04-20,Windows,0
2021-04-21,Windows,1
2021-04-22,Windows,2
2021-04-23,Windows,0
2021-04-24,Windows,1
2021-04-25,Windows,6
2021-04-26,Windows,4
2021-04-27,Windows,1
2021-04-28,Windows,0
2021-04-29,Windows,0
2021-04-30,Windows,1
2021-05-01,Windows,0
2021-05-02,Windows,0
2021-05-03,Windows,1
2021-05-04,Windows,3
2021-05-05,Windows,0
2021-05-06,Windows,2
2021-05-07,Windows,0
2021-05-08,Windows,0
2021-05-09,Windows,0
2021-05-10,Windows,0
2021-05-11,Windows,1
2021-05-12,Windows,2
2021-05-13,Windows,1
2021-05-14,Windows,0
2021-05-15,Windows,0
2021-05-16,Windows,6
2021-05-17,Windows,0
2021-05-18,Windows,0
2021-05-19,Windows,0
2021-05-20,Windows,2
2021-05-21,Windows,0
2021-05-22,Windows,2
2021-05-23,Windows,0
2021-05-24,Windows,1
2021-05-25,Windows,1
2021-05-26,Windows,1
2021-05-27,Windows,0
2021-05-28,Windows,1
2021-05-29,Windows,0
2021-05-30,Windows,2
2021-05-31,Windows,1
2021-06-01,Windows,2
2021-06-02,Windows,2
2021-06-03,Windows,0
2021-06-04,Windows,8
2021-06-05,Windows,1
2021-06-06,Windows,0
2021-06-07,Windows,1
2021-06-08,Windows,0
2021-06-09,Windows,13
2021-06-10,Windows,6
2021-06-11,Windows,0
2021-06-12,Windows,2
2021-06-13,Windows,1
2021-06-14,Windows,4
2021-06-15,Windows,3
2021-06-16,Windows,25
2021-06-17,Windows,15
2021-06-18,Windows,0
2021-06-19,Windows,53
2021-06-20,Windows,25
2021-06-21,Windows,121
2021-06-22,Windows,87
2021-06-23,Windows,80
2021-06-24,Windows,80
2021-06-25,Windows,103
2021-06-26,Windows,73
2021-06-27,Windows,41
2021-06-28,Windows,35
2021-06-29,Windows,37
2021-06-30,Windows,18
2021-07-01,Windows,19
2021-07-02,Windows,20
2021-07-03,Windows,0
2021-07-04,Windows,23
2021-07-05,Windows,10
2021-07-06,Windows,14
2021-07-07,Windows,18
2021-07-08,Windows,1
2021-07-09,Windows,13
2021-07-10,Windows,1
2021-07-11,Windows,7
2021-07-12,Windows,72
2021-07-13,Windows,55
2021-07-14,Windows,24
2021-07-15,Windows,45
2021-07-16,Windows,35
2021-07-17,Windows,13
2021-07-18,Windows,3
2021-07-19,Windows,34
2021-07-20,Windows,10
2021-07-21,Windows,25
2021-07-22,Windows,44
2021-07-23,Windows,34
2021-07-24,Windows,26
2021-07-25,Windows,0
2021-07-26,Windows,23
2021-07-27,Windows,15
2021-07-28,Windows,47
2021-07-29,Windows,58
2021-07-30,Windows,29
2021-07-31,Windows,3
2021-08-01,Windows,5
2021-08-02,Windows,26
2021-08-03,Windows,62
2021-08-04,Windows,9
2021-08-05,Windows,11
2021-08-06,Windows,8
2021-08-07,Windows,8
2021-08-08,Windows,4
2021-08-09,Windows,27
2021-08-10,Windows,20
2021-08-11,Windows,16
2021-08-12,Windows,2
2021-08-13,Windows,5
2021-08-14,Windows,0
2021-08-15,Windows,1
2021-08-16,Windows,23
2021-08-17,Windows,48
2021-08-18,Windows,41
2021-08-19,Windows,29
2021-08-20,Windows,22
2021-08-21,Windows,5
2021-08-22,Windows,3
2021-08-23,Windows,13
2021-08-24,Windows,7
2021-08-25,Windows,16
2021-08-26,Windows,24
2021-08-27,Windows,6
2021-08-28,Windows,1
2021-08-29,Windows,3
2021-08-30,Windows,19
2021-08-31,Windows,11
2021-09-01,Windows,7
2021-09-02,Windows,5
2021-09-03,Windows,5
2021-09-04,Windows,4
2021-09-05,Windows,1
2021-09-06,Windows,26
2021-09-07,Windows,14
2021-09-08,Windows,12
2021-09-09,Windows,7
2021-09-10,Windows,29
2021-09-11,Windows,3
2021-09-12,Windows,0
2021-09-13,Windows,2
2021-09-14,Windows,3
2021-09-15,Windows,29
2021-09-16,Windows,7
2021-09-17,Windows,8
2021-09-18,Windows,3
2021-09-19,Windows,1
2021-09-20,Windows,11
2021-09-21,Windows,5
2021-09-22,Windows,19
2021-09-23,Windows,3
2021-09-24,Windows,15
2021-09-25,Windows,2
2021-09-26,Windows,2
2021-09-27,Windows,8
2021-09-28,Windows,5
2021-09-29,Windows,4
2021-09-30,Windows,13
2021-10-01,Windows,11
2021-10-02,Windows,5
2021-10-03,Windows,2
2021-10-04,Windows,2
2021-10-05,Windows,5
2021-10-06,Windows,5
2021-10-07,Windows,1
2021-10-08,Windows,2
2021-10-09,Windows,1
2021-10-10,Windows,2
2021-10-11,Windows,9
2021-10-12,Windows,4
2021-10-13,Windows,3
2021-10-14,Windows,0
2021-10-15,Windows,0
2021-10-16,Windows,0
2021-10-17,Windows,3
2021-10-18,Windows,0
2021-10-19,Windows,1
2021-10-20,Windows,5
2021-10-21,Windows,1
2021-10-22,Windows,9
2021-10-23,Windows,2
2021-10-24,Windows,0
2021-10-25,Windows,125
2021-10-26,Windows,163
2021-10-27,Windows,167
2021-10-28,Windows,7
2021-10-29,Windows,6
2021-10-30,Windows,1
2021-10-31,Windows,1
2021-11-01,Windows,1
2021-11-02,Windows,1
2021-11-03,Windows,4
2021-11-04,Windows,1
2021-11-05,Windows,2
2021-11-06,Windows,0
2021-11-07,Windows,3
2021-11-08,Windows,4
2021-11-09,Windows,2
2021-11-10,Windows,81
2021-11-11,Windows,84
2021-11-12,Windows,0
2021-11-13,Windows,0
2021-11-14,Windows,1
2021-11-15,Windows,4
2021-11-16,Windows,0
2021-11-17,Windows,1
2021-11-18,Windows,0
2021-11-19,Windows,0
2021-11-20,Windows,0
2021-11-21,Windows,0
2021-11-22,Windows,0
2021-11-23,Windows,0
2021-11-24,Windows,1
2021-11-25,Windows,2
2021-11-26,Windows,0
2021-11-27,Windows,0
2021-11-28,Windows,0
2021-11-29,Windows,0
2021-11-30,Windows,1
2021-12-01,Windows,0
2021-12-02,Windows,1
2021-12-03,Windows,0
2021-12-04,Windows,1
2021-12-05,Windows,1
2021-12-06,Windows,1
2021-12-07,Windows,1
2021-12-08,Windows,0
2021-12-09,Windows,0
2021-12-10,Windows,0
2021-12-11,Windows,0
2021-12-12,Windows,1
2021-12-13,Windows,0
2021-12-14,Windows,0
2021-12-15,Windows,7
2021-12-16,Windows,1
2021-12-17,Windows,1
2021-12-18,Windows,4
2021-12-19,Windows,1
2021-12-20,Windows,0
2021-12-21,Windows,0
2021-12-22,Windows,1
2021-12-23,Windows,1
2021-12-24,Windows,1
2021-12-25,Windows,0
2021-12-26,Windows,2
2021-12-27,Windows,0
2021-12-28,Windows,0
2021-12-29,Windows,0
2021-12-30,Windows,0
2021-12-31,Windows,1
2022-01-01,Windows,0
2022-01-02,Windows,2
2022-01-03,Windows,0
2022-01-04,Windows,0
2022-01-05,Windows,1
2022-01-06,Windows,0
2022-01-07,Windows,0
2022-01-08,Windows,0
2022-01-09,Windows,0
2022-01-10,Windows,0
2022-01-11,Windows,0
2022-01-12,Windows,0
2022-01-13,Windows,0
2022-01-14,Windows,0
2022-01-15,Windows,0
2022-01-16,Windows,0
2022-01-17,Windows,0
2022-01-18,Windows,3
2022-01-19,Windows,0
2022-01-20,Windows,0
2022-01-21,Windows,0
2022-01-22,Windows,1
2022-01-23,Windows,2
2022-01-24,Windows,0
2022-01-25,Windows,2
2022-01-26,Windows,1
2022-01-27,Windows,0
2022-01-28,Windows,3
2022-01-29,Windows,0
2022-01-30,Windows,1
2022-01-31,Windows,2
2022-02-01,Windows,0
2022-02-02,Windows,1
2022-02-03,Windows,2
2022-02-04,Windows,2
2022-02-05,Windows,1
2022-02-06,Windows,0
2022-02-07,Windows,1
2022-02-08,Windows,4
2022-02-09,Windows,0
2022-02-10,Windows,1
2022-02-11,Windows,3
2022-02-12,Windows,6
2022-02-13,Windows,1
2022-02-14,Windows,2
2022-02-15,Windows,0
2022-02-16,Windows,2
2022-02-17,Windows,1
2022-02-18,Windows,2
2022-02-19,Windows,1
2022-02-20,Windows,0
2022-02-21,Windows,35
2022-02-22,Windows,37
2022-02-23,Windows,4
2022-02-24,Windows,2
2022-02-25,Windows,1
2022-02-26,Windows,0
2022-02-27,Windows,22
2022-02-28,Windows,10
2022-03-01,Windows,23
2022-03-02,Windows,7
2022-03-03,Windows,8
2022-03-04,Windows,13
2022-03-05,Windows,13
2022-03-06,Windows,1
2022-03-07,Windows,3
2022-03-08,Windows,1
2022-03-09,Windows,2
2022-03-10,Windows,2
2022-03-11,Windows,2
2022-03-12,Windows,2
2022-03-13,Windows,1
2022-03-14,Windows,7
2022-03-15,Windows,1
2022-03-16,Windows,2
2022-03-17,Windows,6
2022-03-18,Windows,0
2022-03-19,Windows,0
2022-03-20,Windows,1
2022-03-21,Windows,0
2022-03-22,Windows,1
2022-03-23,Windows,1
2022-03-24,Windows,2
2022-03-25,Windows,2
2022-03-26,Windows,14
2022-03-27,Windows,8
2022-03-28,Windows,9
2022-03-29,Windows,6
2022-03-30,Windows,5
2022-03-31,Windows,4
2022-04-01,Windows,4
2022-04-02,Windows,2
2022-04-03,Windows,5
2022-04-04,Windows,16
2022-04-05,Windows,7
2022-04-06,Windows,0
2022-04-07,Windows,2
2022-04-08,Windows,5
2022-04-09,Windows,1
2022-04-10,Windows,5
2022-04-11,Windows,0
2022-04-12,Windows,5
2022-04-13,Windows,7
2022-04-14,Windows,3
2022-04-15,Windows,0
2022-04-16,Windows,0
2022-04-17,Windows,6
2022-04-18,Windows,1
2022-04-19,Windows,9
2022-04-20,Windows,5
2022-04-21,Windows,39
2022-04-22,Windows,1
2022-04-23,Windows,1
2022-04-24,Windows,16
2022-04-25,Windows,17
2022-04-26,Windows,34
2022-04-27,Windows,40
2022-04-28,Windows,42
2022-04-29,Windows,14
2022-04-30,Windows,70
2022-05-01,Windows,44
2022-05-02,Windows,23
2022-05-03,Windows,15
2022-05-04,Windows,18
2022-05-05,Windows,1
2022-05-06,Windows,21
2022-05-07,Windows,6
2022-05-08,Windows,25
2022-05-09,Windows,22
2022-05-10,Windows,28
2022-05-11,Windows,55
2022-05-12,Windows,39
2022-05-13,Windows,11
2022-05-14,Windows,11
2022-05-15,Windows,21
2022-05-16,Windows,23
2022-05-17,Windows,30
2022-05-18,Windows,35
2022-05-19,Windows,24
2022-05-20,Windows,12
2022-05-21,Windows,6
2022-05-22,Windows,12
2022-05-23,Windows,18
2022-05-24,Windows,10
2022-05-25,Windows,10
2022-05-26,Windows,24
2022-05-27,Windows,19
2022-05-28,Windows,5
2022-05-29,Windows,10
2022-05-30,Windows,20
2022-05-31,Windows,15
2022-06-01,Windows,24
2022-06-02,Windows,16
2022-06-03,Windows,3
2022-06-04,Windows,10
2022-06-05,Windows,6
2022-06-06,Windows,1
2022-06-07,Windows,18
2022-06-08,Windows,8
2022-06-09,Windows,7
2022-06-10,Windows,14
2022-06-11,Windows,4
2022-06-12,Windows,29
2022-06-13,Windows,25
2022-06-14,Windows,46
2022-06-15,Windows,30
2022-06-16,Windows,6
2022-06-17,Windows,22
2022-06-18,Windows,11
2022-06-19,Windows,10
2022-06-20,Windows,17
2022-06-21,Windows,36
2022-06-22,Windows,42
2022-06-23,Windows,30
2022-06-24,Windows,27
2022-06-25,Windows,10
2022-06-26,Windows,14
2022-06-27,Windows,17
2022-06-28,Windows,36
2022-06-29,Windows,18
2022-06-30,Windows,11
2022-07-01,Windows,17
2022-07-02,Windows,10
2022-07-03,Windows,27
2022-07-04,Windows,9
2022-07-05,Windows,21
2022-07-06,Windows,27
2022-07-07,Windows,38
2022-07-08,Windows,14
2022-07-09,Windows,16
2022-07-10,Windows,19
2022-07-11,Windows,16
2022-07-12,Windows,24
2022-07-13,Windows,14
2022-07-14,Windows,17
2022-07-15,Windows,14
2022-07-16,Windows,17
2022-07-17,Windows,5
2022-07-18,Windows,18
2022-07-19,Windows,14
2022-07-20,Windows,13
2022-07-21,Windows,27
2022-07-22,Windows,29
2022-07-23,Windows,17
2022-07-24,Windows,20
2022-07-25,Windows,38
2022-07-26,Windows,14
2022-07-27,Windows,26
2022-07-28,Windows,8
2022-07-29,Windows,18
2022-07-30,Windows,32
2022-07-31,Windows,19
2022-08-01,Windows,38
2022-08-02,Windows,10
2022-08-03,Windows,3
2022-08-04,Windows,31
2022-08-05,Windows,15
2022-08-06,Windows,46
2022-08-07,Windows,26
2022-08-08,Windows,190
2022-08-09,Windows,144
