Date,Sharing service,Shares
2023-03-23,Facebook,0
2023-03-24,Facebook,0
2023-03-25,Facebook,0
2023-03-26,Facebook,0
2023-03-27,Facebook,0
2023-03-28,Facebook,0
2023-03-29,Facebook,0
2023-03-30,Facebook,0
2023-03-31,Facebook,0
2023-04-01,Facebook,0
2023-04-02,Facebook,0
2023-04-03,Facebook,0
2023-04-04,Facebook,0
2023-04-05,Facebook,0
2023-04-06,Facebook,0
2023-04-07,Facebook,0
2023-04-08,Facebook,0
2023-04-09,Facebook,0
2023-04-10,Facebook,0
2023-04-11,Facebook,0
2023-04-12,Facebook,0
2023-04-13,Facebook,0
2023-04-14,Facebook,0
2023-04-15,Facebook,0
2023-04-16,Facebook,0
2023-04-17,Facebook,0
2023-04-18,Facebook,0
2023-04-19,Facebook,0
2023-04-20,Facebook,0
2023-04-21,Facebook,0
2023-04-22,Facebook,0
2023-04-23,Facebook,0
2023-04-24,Facebook,0
2023-04-25,Facebook,0
2023-04-26,Facebook,0
2023-04-27,Facebook,0
2023-04-28,Facebook,0
2023-04-29,Facebook,0
2023-04-30,Facebook,0
2023-05-01,Facebook,0
2023-05-02,Facebook,0
2023-05-03,Facebook,0
2023-05-04,Facebook,0
2023-05-05,Facebook,0
2023-05-06,Facebook,0
2023-05-07,Facebook,0
2023-05-08,Facebook,0
2023-05-09,Facebook,0
2023-05-10,Facebook,0
2023-05-11,Facebook,0
2023-05-12,Facebook,0
2023-05-13,Facebook,0
2023-05-14,Facebook,0
2023-05-15,Facebook,0
2023-05-16,Facebook,0
2023-05-17,Facebook,0
2023-05-18,Facebook,0
2023-05-19,Facebook,0
2023-05-20,Facebook,0
2023-05-21,Facebook,0
2023-05-22,Facebook,0
2023-05-23,Facebook,0
2023-05-24,Facebook,0
2023-05-25,Facebook,0
2023-05-26,Facebook,0
2023-05-27,Facebook,0
2023-05-28,Facebook,0
2023-05-29,Facebook,0
2023-05-30,Facebook,0
2023-05-31,Facebook,0
2023-06-01,Facebook,0
2023-06-02,Facebook,0
2023-06-03,Facebook,0
2023-06-04,Facebook,0
2023-06-05,Facebook,0
2023-06-06,Facebook,0
2023-06-07,Facebook,0
2023-06-08,Facebook,0
2023-06-09,Facebook,0
2023-06-10,Facebook,0
2023-06-11,Facebook,0
2023-06-12,Facebook,0
2023-06-13,Facebook,0
2023-06-14,Facebook,0
2023-06-15,Facebook,0
2023-06-16,Facebook,0
2023-06-17,Facebook,0
2023-06-18,Facebook,0
2023-06-19,Facebook,0
2023-06-20,Facebook,0
2023-06-21,Facebook,0
2023-06-22,Facebook,0
2023-06-23,Facebook,0
2023-06-24,Facebook,0
2023-06-25,Facebook,0
2023-06-26,Facebook,0
2023-06-27,Facebook,0
2023-06-28,Facebook,0
2023-06-29,Facebook,0
2023-06-30,Facebook,0
2023-07-01,Facebook,0
2023-07-02,Facebook,0
2023-07-03,Facebook,0
2023-07-04,Facebook,0
2023-07-05,Facebook,0
2023-07-06,Facebook,0
2023-07-07,Facebook,0
2023-07-08,Facebook,0
2023-07-09,Facebook,0
2023-07-10,Facebook,0
2023-07-11,Facebook,0
2023-07-12,Facebook,0
2023-07-13,Facebook,0
2023-07-14,Facebook,0
2023-07-15,Facebook,0
2023-07-16,Facebook,0
2023-07-17,Facebook,0
2023-07-18,Facebook,0
2023-07-19,Facebook,0
2023-07-20,Facebook,0
2023-07-21,Facebook,0
2023-07-22,Facebook,0
2023-07-23,Facebook,0
2023-07-24,Facebook,0
2023-07-25,Facebook,0
2023-07-26,Facebook,0
2023-07-27,Facebook,0
2023-07-28,Facebook,0
2023-07-29,Facebook,0
2023-07-30,Facebook,0
2023-07-31,Facebook,0
2023-08-01,Facebook,0
2023-08-02,Facebook,0
2023-08-03,Facebook,0
2023-08-04,Facebook,0
2023-08-05,Facebook,0
2023-08-06,Facebook,0
2023-08-07,Facebook,0
2023-08-08,Facebook,0
2023-08-09,Facebook,0
2023-08-10,Facebook,0
2023-08-11,Facebook,0
2023-08-12,Facebook,0
2023-08-13,Facebook,0
2023-08-14,Facebook,0
2023-08-15,Facebook,0
2023-08-16,Facebook,0
2023-08-17,Facebook,0
2023-08-18,Facebook,0
2023-08-19,Facebook,0
2023-08-20,Facebook,0
2023-08-21,Facebook,0
2023-08-22,Facebook,0
2023-08-23,Facebook,0
2023-08-24,Facebook,0
2023-08-25,Facebook,0
2023-08-26,Facebook,0
2023-08-27,Facebook,0
2023-08-28,Facebook,0
2023-08-29,Facebook,0
2023-08-30,Facebook,0
2023-08-31,Facebook,0
2023-09-01,Facebook,0
2023-09-02,Facebook,0
2023-09-03,Facebook,0
2023-09-04,Facebook,0
2023-09-05,Facebook,0
2023-09-06,Facebook,0
2023-09-07,Facebook,0
2023-09-08,Facebook,0
2023-09-09,Facebook,0
2023-09-10,Facebook,0
2023-09-11,Facebook,0
2023-09-12,Facebook,0
2023-09-13,Facebook,0
2023-09-14,Facebook,0
2023-09-15,Facebook,0
2023-09-16,Facebook,0
2023-09-17,Facebook,0
2023-09-18,Facebook,0
2023-09-19,Facebook,0
2023-09-20,Facebook,0
2023-09-21,Facebook,0
2023-09-22,Facebook,0
2023-09-23,Facebook,0
2023-09-24,Facebook,0
2023-09-25,Facebook,0
2023-09-26,Facebook,0
2023-09-27,Facebook,0
2023-09-28,Facebook,0
2023-09-29,Facebook,0
2023-09-30,Facebook,0
2023-10-01,Facebook,0
2023-10-02,Facebook,0
2023-10-03,Facebook,0
2023-10-04,Facebook,0
2023-10-05,Facebook,0
2023-10-06,Facebook,0
2023-10-07,Facebook,0
2023-10-08,Facebook,0
2023-10-09,Facebook,0
2023-10-10,Facebook,0
2023-10-11,Facebook,0
2023-10-12,Facebook,0
2023-10-13,Facebook,0
2023-10-14,Facebook,0
2023-10-15,Facebook,0
2023-10-16,Facebook,0
2023-10-17,Facebook,0
2023-10-18,Facebook,0
2023-10-19,Facebook,0
2023-10-20,Facebook,0
2023-10-21,Facebook,0
2023-10-22,Facebook,0
2023-10-23,Facebook,0
2023-10-24,Facebook,0
2023-10-25,Facebook,0
2023-10-26,Facebook,0
2023-10-27,Facebook,0
2023-10-28,Facebook,0
2023-10-29,Facebook,0
2023-10-30,Facebook,0
2023-10-31,Facebook,0
2023-11-01,Facebook,0
2023-11-02,Facebook,0
2023-11-03,Facebook,0
2023-11-04,Facebook,0
2023-11-05,Facebook,0
2023-11-06,Facebook,0
2023-11-07,Facebook,0
2023-11-08,Facebook,0
2023-11-09,Facebook,0
2023-11-10,Facebook,0
2023-11-11,Facebook,0
2023-11-12,Facebook,0
2023-11-13,Facebook,0
2023-11-14,Facebook,0
2023-11-15,Facebook,0
2023-11-16,Facebook,0
2023-11-17,Facebook,0
2023-11-18,Facebook,0
2023-11-19,Facebook,0
2023-11-20,Facebook,0
2023-11-21,Facebook,0
2023-11-22,Facebook,0
2023-11-23,Facebook,0
2023-11-24,Facebook,0
2023-11-25,Facebook,0
2023-11-26,Facebook,0
2023-11-27,Facebook,0
2023-11-28,Facebook,0
2023-11-29,Facebook,0
2023-11-30,Facebook,0
2023-12-01,Facebook,0
2023-12-02,Facebook,0
2023-12-03,Facebook,0
2023-12-04,Facebook,0
2023-12-05,Facebook,0
2023-12-06,Facebook,0
2023-12-07,Facebook,0
2023-12-08,Facebook,0
2023-12-09,Facebook,0
2023-12-10,Facebook,0
2023-12-11,Facebook,0
2023-12-12,Facebook,0
2023-12-13,Facebook,0
2023-12-14,Facebook,0
2023-12-15,Facebook,0
2023-12-16,Facebook,0
2023-12-17,Facebook,0
2023-12-18,Facebook,0
2023-12-19,Facebook,0
2023-12-20,Facebook,0
2023-12-21,Facebook,0
2023-12-22,Facebook,0
2023-12-23,Facebook,0
2023-12-24,Facebook,0
2023-12-25,Facebook,0
2023-12-26,Facebook,0
2023-12-27,Facebook,0
2023-12-28,Facebook,0
2020-06-28,Twitter,0
2020-06-29,Twitter,0
2020-06-30,Twitter,0
2020-07-01,Twitter,0
2020-07-02,Twitter,0
2020-07-03,Twitter,0
2020-07-04,Twitter,0
2020-07-05,Twitter,0
2020-07-06,Twitter,0
2020-07-07,Twitter,0
2020-07-08,Twitter,0
2020-07-09,Twitter,0
2020-07-10,Twitter,0
2020-07-11,Twitter,0
2020-07-12,Twitter,0
2020-07-13,Twitter,0
2020-07-14,Twitter,0
2020-07-15,Twitter,0
2020-07-16,Twitter,0
2020-07-17,Twitter,0
2020-07-18,Twitter,0
2020-07-19,Twitter,0
2020-07-20,Twitter,0
2020-07-21,Twitter,0
2020-07-22,Twitter,0
2020-07-23,Twitter,0
2020-07-24,Twitter,0
2020-07-25,Twitter,0
2020-07-26,Twitter,0
2020-07-27,Twitter,0
2020-07-28,Twitter,0
2020-07-29,Twitter,0
2020-07-30,Twitter,0
2020-07-31,Twitter,0
2020-08-01,Twitter,0
2020-08-02,Twitter,0
2020-08-03,Twitter,0
2020-08-04,Twitter,0
2020-08-05,Twitter,0
2020-08-06,Twitter,0
2020-08-07,Twitter,0
2020-08-08,Twitter,0
2020-08-09,Twitter,0
2020-08-10,Twitter,0
2020-08-11,Twitter,0
2020-08-12,Twitter,0
2020-08-13,Twitter,0
2020-08-14,Twitter,0
2020-08-15,Twitter,0
2020-08-16,Twitter,0
2020-08-17,Twitter,0
2020-08-18,Twitter,0
2020-08-19,Twitter,0
2020-08-20,Twitter,0
2020-08-21,Twitter,0
2020-08-22,Twitter,0
2020-08-23,Twitter,0
2020-08-24,Twitter,0
2020-08-25,Twitter,0
2020-08-26,Twitter,0
2020-08-27,Twitter,0
2020-08-28,Twitter,0
2020-08-29,Twitter,0
2020-08-30,Twitter,0
2020-08-31,Twitter,0
2020-09-01,Twitter,0
2020-09-02,Twitter,0
2020-09-03,Twitter,0
2020-09-04,Twitter,0
2020-09-05,Twitter,0
2020-09-06,Twitter,0
2020-09-07,Twitter,0
2020-09-08,Twitter,0
2020-09-09,Twitter,0
2020-09-10,Twitter,0
2020-09-11,Twitter,0
2020-09-12,Twitter,0
2020-09-13,Twitter,0
2020-09-14,Twitter,0
2020-09-15,Twitter,0
2020-09-16,Twitter,0
2020-09-17,Twitter,0
2020-09-18,Twitter,0
2020-09-19,Twitter,0
2020-09-20,Twitter,0
2020-09-21,Twitter,0
2020-09-22,Twitter,0
2020-09-23,Twitter,0
2020-09-24,Twitter,0
2020-09-25,Twitter,0
2020-09-26,Twitter,0
2020-09-27,Twitter,0
2020-09-28,Twitter,0
2020-09-29,Twitter,0
2020-09-30,Twitter,0
2020-10-01,Twitter,0
2020-10-02,Twitter,0
2020-10-03,Twitter,0
2020-10-04,Twitter,0
2020-10-05,Twitter,0
2020-10-06,Twitter,0
2020-10-07,Twitter,0
2020-10-08,Twitter,0
2020-10-09,Twitter,0
2020-10-10,Twitter,0
2020-10-11,Twitter,0
2020-10-12,Twitter,0
2020-10-13,Twitter,0
2020-10-14,Twitter,0
2020-10-15,Twitter,0
2020-10-16,Twitter,0
2020-10-17,Twitter,0
2020-10-18,Twitter,0
2020-10-19,Twitter,0
2020-10-20,Twitter,0
2020-10-21,Twitter,0
2020-10-22,Twitter,0
2020-10-23,Twitter,0
2020-10-24,Twitter,0
2020-10-25,Twitter,0
2020-10-26,Twitter,0
2020-10-27,Twitter,0
2020-10-28,Twitter,0
2020-10-29,Twitter,0
2020-10-30,Twitter,0
2020-10-31,Twitter,0
2020-11-01,Twitter,0
2020-11-02,Twitter,0
2020-11-03,Twitter,0
2020-11-04,Twitter,0
2020-11-05,Twitter,0
2020-11-06,Twitter,0
2020-11-07,Twitter,0
2020-11-08,Twitter,0
2020-11-09,Twitter,0
2020-11-10,Twitter,0
2020-11-11,Twitter,0
2020-11-12,Twitter,0
2020-11-13,Twitter,0
2020-11-14,Twitter,0
2020-11-15,Twitter,0
2020-11-16,Twitter,0
2020-11-17,Twitter,0
2020-11-18,Twitter,0
2020-11-19,Twitter,0
2020-11-20,Twitter,0
2020-11-21,Twitter,0
2020-11-22,Twitter,0
2020-11-23,Twitter,0
2020-11-24,Twitter,0
2020-11-25,Twitter,0
2020-11-26,Twitter,0
2020-11-27,Twitter,0
2020-11-28,Twitter,0
2020-11-29,Twitter,0
2020-11-30,Twitter,0
2020-12-01,Twitter,0
2020-12-02,Twitter,0
2020-12-03,Twitter,0
2020-12-04,Twitter,0
2020-12-05,Twitter,0
2020-12-06,Twitter,0
2020-12-07,Twitter,0
2020-12-08,Twitter,0
2020-12-09,Twitter,0
2020-12-10,Twitter,0
2020-12-11,Twitter,0
2020-12-12,Twitter,0
2020-12-13,Twitter,0
2020-12-14,Twitter,0
2020-12-15,Twitter,0
2020-12-16,Twitter,0
2020-12-17,Twitter,0
2020-12-18,Twitter,0
2020-12-19,Twitter,0
2020-12-20,Twitter,0
2020-12-21,Twitter,0
2020-12-22,Twitter,0
2020-12-23,Twitter,0
2020-12-24,Twitter,0
2020-12-25,Twitter,0
2020-12-26,Twitter,0
2020-12-27,Twitter,0
2020-12-28,Twitter,0
2020-12-29,Twitter,0
2020-12-30,Twitter,0
2020-12-31,Twitter,0
2021-01-01,Twitter,0
2021-01-02,Twitter,0
2021-01-03,Twitter,0
2021-01-04,Twitter,0
2021-01-05,Twitter,0
2021-01-06,Twitter,0
2021-01-07,Twitter,0
2021-01-08,Twitter,0
2021-01-09,Twitter,0
2021-01-10,Twitter,0
2021-01-11,Twitter,0
2021-01-12,Twitter,0
2021-01-13,Twitter,0
2021-01-14,Twitter,0
2021-01-15,Twitter,0
2021-01-16,Twitter,0
2021-01-17,Twitter,0
2021-01-18,Twitter,0
2021-01-19,Twitter,0
2021-01-20,Twitter,0
2021-01-21,Twitter,0
2021-01-22,Twitter,0
2021-01-23,Twitter,0
2021-01-24,Twitter,0
2021-01-25,Twitter,0
2021-01-26,Twitter,0
2021-01-27,Twitter,0
2021-01-28,Twitter,0
2021-01-29,Twitter,0
2021-01-30,Twitter,0
2021-01-31,Twitter,0
2021-02-01,Twitter,0
2021-02-02,Twitter,0
2021-02-03,Twitter,0
2021-02-04,Twitter,0
2021-02-05,Twitter,0
2021-02-06,Twitter,0
2021-02-07,Twitter,0
2021-02-08,Twitter,0
2021-02-09,Twitter,0
2021-02-10,Twitter,0
2021-02-11,Twitter,0
2021-02-12,Twitter,0
2021-02-13,Twitter,0
2021-02-14,Twitter,0
2021-02-15,Twitter,0
2021-02-16,Twitter,0
2021-02-17,Twitter,0
2021-02-18,Twitter,0
2021-02-19,Twitter,0
2021-02-20,Twitter,0
2021-02-21,Twitter,0
2021-02-22,Twitter,0
2021-02-23,Twitter,0
2021-02-24,Twitter,0
2021-02-25,Twitter,0
2021-02-26,Twitter,0
2021-02-27,Twitter,0
2021-02-28,Twitter,0
2021-03-01,Twitter,0
2021-03-02,Twitter,0
2021-03-03,Twitter,0
2021-03-04,Twitter,0
2021-03-05,Twitter,0
2021-03-06,Twitter,0
2021-03-07,Twitter,0
2021-03-08,Twitter,0
2021-03-09,Twitter,0
2021-03-10,Twitter,0
2021-03-11,Twitter,0
2021-03-12,Twitter,0
2021-03-13,Twitter,0
2021-03-14,Twitter,0
2021-03-15,Twitter,0
2021-03-16,Twitter,0
2021-03-17,Twitter,0
2021-03-18,Twitter,0
2021-03-19,Twitter,0
2021-03-20,Twitter,0
2021-03-21,Twitter,0
2021-03-22,Twitter,0
2021-03-23,Twitter,0
2021-03-24,Twitter,0
2021-03-25,Twitter,0
2021-03-26,Twitter,0
2021-03-27,Twitter,0
2021-03-28,Twitter,0
2021-03-29,Twitter,0
2021-03-30,Twitter,0
2021-03-31,Twitter,0
2021-04-01,Twitter,0
2021-04-02,Twitter,0
2021-04-03,Twitter,0
2021-04-04,Twitter,0
2021-04-05,Twitter,0
2021-04-06,Twitter,0
2021-04-07,Twitter,0
2021-04-08,Twitter,0
2021-04-09,Twitter,0
2021-04-10,Twitter,0
2021-04-11,Twitter,0
2021-04-12,Twitter,0
2021-04-13,Twitter,0
2021-04-14,Twitter,0
2021-04-15,Twitter,0
2021-04-16,Twitter,0
2021-04-17,Twitter,0
2021-04-18,Twitter,0
2021-04-19,Twitter,0
2021-04-20,Twitter,0
2021-04-21,Twitter,0
2021-04-22,Twitter,0
2021-04-23,Twitter,0
2021-04-24,Twitter,0
2021-04-25,Twitter,0
2021-04-26,Twitter,0
2021-04-27,Twitter,0
2021-04-28,Twitter,0
2021-04-29,Twitter,0
2021-04-30,Twitter,0
2021-05-01,Twitter,0
2021-05-02,Twitter,0
2021-05-03,Twitter,0
2021-05-04,Twitter,0
2021-05-05,Twitter,0
2021-05-06,Twitter,0
2021-05-07,Twitter,0
2021-05-08,Twitter,0
2021-05-09,Twitter,0
2021-05-10,Twitter,0
2021-05-11,Twitter,0
2021-05-12,Twitter,0
2021-05-13,Twitter,0
2021-05-14,Twitter,0
2021-05-15,Twitter,0
2021-05-16,Twitter,0
2021-05-17,Twitter,0
2021-05-18,Twitter,0
2021-05-19,Twitter,0
2021-05-20,Twitter,0
2021-05-21,Twitter,0
2021-05-22,Twitter,0
2021-05-23,Twitter,0
2021-05-24,Twitter,0
2021-05-25,Twitter,0
2021-05-26,Twitter,0
2021-05-27,Twitter,0
2021-05-28,Twitter,0
2021-05-29,Twitter,0
2021-05-30,Twitter,0
2021-05-31,Twitter,0
2021-06-01,Twitter,0
2021-06-02,Twitter,0
2021-06-03,Twitter,0
2021-06-04,Twitter,0
2021-06-05,Twitter,0
2021-06-06,Twitter,0
2021-06-07,Twitter,0
2021-06-08,Twitter,0
2021-06-09,Twitter,0
2021-06-10,Twitter,0
2021-06-11,Twitter,0
2021-06-12,Twitter,0
2021-06-13,Twitter,0
2021-06-14,Twitter,0
2021-06-15,Twitter,0
2021-06-16,Twitter,0
2021-06-17,Twitter,0
2021-06-18,Twitter,0
2021-06-19,Twitter,0
2021-06-20,Twitter,0
2021-06-21,Twitter,0
2021-06-22,Twitter,0
2021-06-23,Twitter,1
2021-06-24,Twitter,0
2021-06-25,Twitter,1
2021-06-26,Twitter,0
2021-06-27,Twitter,0
2021-06-28,Twitter,0
2021-06-29,Twitter,0
2021-06-30,Twitter,0
2021-07-01,Twitter,0
2021-07-02,Twitter,0
2021-07-03,Twitter,0
2021-07-04,Twitter,0
2021-07-05,Twitter,0
2021-07-06,Twitter,0
2021-07-07,Twitter,0
2021-07-08,Twitter,0
2021-07-09,Twitter,0
2021-07-10,Twitter,0
2021-07-11,Twitter,0
2021-07-12,Twitter,0
2021-07-13,Twitter,0
2021-07-14,Twitter,0
2021-07-15,Twitter,0
2021-07-16,Twitter,0
2021-07-17,Twitter,0
2021-07-18,Twitter,0
2021-07-19,Twitter,0
2021-07-20,Twitter,0
2021-07-21,Twitter,0
2021-07-22,Twitter,0
2021-07-23,Twitter,0
2021-07-24,Twitter,0
2021-07-25,Twitter,0
2021-07-26,Twitter,0
2021-07-27,Twitter,0
2021-07-28,Twitter,0
2021-07-29,Twitter,0
2021-07-30,Twitter,0
2021-07-31,Twitter,0
2021-08-01,Twitter,0
2021-08-02,Twitter,0
2021-08-03,Twitter,0
2021-08-04,Twitter,0
2021-08-05,Twitter,0
2021-08-06,Twitter,0
2021-08-07,Twitter,0
2021-08-08,Twitter,0
2021-08-09,Twitter,0
2021-08-10,Twitter,0
2021-08-11,Twitter,0
2021-08-12,Twitter,0
2021-08-13,Twitter,0
2021-08-14,Twitter,0
2021-08-15,Twitter,0
2021-08-16,Twitter,0
2021-08-17,Twitter,0
2021-08-18,Twitter,0
2021-08-19,Twitter,0
2021-08-20,Twitter,0
2021-08-21,Twitter,0
2021-08-22,Twitter,0
2021-08-23,Twitter,0
2021-08-24,Twitter,0
2021-08-25,Twitter,0
2021-08-26,Twitter,0
2021-08-27,Twitter,0
2021-08-28,Twitter,0
2021-08-29,Twitter,0
2021-08-30,Twitter,0
2021-08-31,Twitter,0
2021-09-01,Twitter,0
2021-09-02,Twitter,0
2021-09-03,Twitter,0
2021-09-04,Twitter,0
2021-09-05,Twitter,0
2021-09-06,Twitter,0
2021-09-07,Twitter,0
2021-09-08,Twitter,0
2021-09-09,Twitter,0
2021-09-10,Twitter,0
2021-09-11,Twitter,0
2021-09-12,Twitter,0
2021-09-13,Twitter,0
2021-09-14,Twitter,0
2021-09-15,Twitter,0
2021-09-16,Twitter,0
2021-09-17,Twitter,0
2021-09-18,Twitter,0
2021-09-19,Twitter,0
2021-09-20,Twitter,0
2021-09-21,Twitter,0
2021-09-22,Twitter,0
2021-09-23,Twitter,0
2021-09-24,Twitter,0
2021-09-25,Twitter,0
2021-09-26,Twitter,0
2021-09-27,Twitter,0
2021-09-28,Twitter,0
2021-09-29,Twitter,0
2021-09-30,Twitter,0
2021-10-01,Twitter,0
2021-10-02,Twitter,0
2021-10-03,Twitter,0
2021-10-04,Twitter,0
2021-10-05,Twitter,0
2021-10-06,Twitter,0
2021-10-07,Twitter,0
2021-10-08,Twitter,0
2021-10-09,Twitter,0
2021-10-10,Twitter,0
2021-10-11,Twitter,0
2021-10-12,Twitter,0
2021-10-13,Twitter,0
2021-10-14,Twitter,0
2021-10-15,Twitter,0
2021-10-16,Twitter,0
2021-10-17,Twitter,0
2021-10-18,Twitter,0
2021-10-19,Twitter,0
2021-10-20,Twitter,0
2021-10-21,Twitter,0
2021-10-22,Twitter,0
2021-10-23,Twitter,0
2021-10-24,Twitter,0
2021-10-25,Twitter,0
2021-10-26,Twitter,0
2021-10-27,Twitter,0
2021-10-28,Twitter,0
2021-10-29,Twitter,0
2021-10-30,Twitter,0
2021-10-31,Twitter,0
2021-11-01,Twitter,0
2021-11-02,Twitter,0
2021-11-03,Twitter,0
2021-11-04,Twitter,0
2021-11-05,Twitter,0
2021-11-06,Twitter,0
2021-11-07,Twitter,0
2021-11-08,Twitter,0
2021-11-09,Twitter,0
2021-11-10,Twitter,0
2021-11-11,Twitter,0
2021-11-12,Twitter,0
2021-11-13,Twitter,0
2021-11-14,Twitter,0
2021-11-15,Twitter,0
2021-11-16,Twitter,0
2021-11-17,Twitter,0
2021-11-18,Twitter,0
2021-11-19,Twitter,0
2021-11-20,Twitter,0
2021-11-21,Twitter,0
2021-11-22,Twitter,0
2021-11-23,Twitter,0
2021-11-24,Twitter,0
2021-11-25,Twitter,0
2021-11-26,Twitter,0
2021-11-27,Twitter,0
2021-11-28,Twitter,0
2021-11-29,Twitter,0
2021-11-30,Twitter,0
2021-12-01,Twitter,0
2021-12-02,Twitter,0
2021-12-03,Twitter,0
2021-12-04,Twitter,0
2021-12-05,Twitter,0
2021-12-06,Twitter,0
2021-12-07,Twitter,0
2021-12-08,Twitter,0
2021-12-09,Twitter,0
2021-12-10,Twitter,0
2021-12-11,Twitter,0
2021-12-12,Twitter,0
2021-12-13,Twitter,0
2021-12-14,Twitter,0
2021-12-15,Twitter,0
2021-12-16,Twitter,0
2021-12-17,Twitter,0
2021-12-18,Twitter,0
2021-12-19,Twitter,0
2021-12-20,Twitter,0
2021-12-21,Twitter,0
2021-12-22,Twitter,0
2021-12-23,Twitter,0
2021-12-24,Twitter,0
2021-12-25,Twitter,0
2021-12-26,Twitter,0
2021-12-27,Twitter,0
2021-12-28,Twitter,0
2021-12-29,Twitter,0
2021-12-30,Twitter,0
2021-12-31,Twitter,0
2022-01-01,Twitter,0
2022-01-02,Twitter,0
2022-01-03,Twitter,0
2022-01-04,Twitter,0
2022-01-05,Twitter,0
2022-01-06,Twitter,0
2022-01-07,Twitter,0
2022-01-08,Twitter,0
2022-01-09,Twitter,0
2022-01-10,Twitter,0
2022-01-11,Twitter,0
2022-01-12,Twitter,0
2022-01-13,Twitter,0
2022-01-14,Twitter,0
2022-01-15,Twitter,0
2022-01-16,Twitter,0
2022-01-17,Twitter,0
2022-01-18,Twitter,0
2022-01-19,Twitter,0
2022-01-20,Twitter,0
2022-01-21,Twitter,0
2022-01-22,Twitter,0
2022-01-23,Twitter,0
2022-01-24,Twitter,0
2022-01-25,Twitter,0
2022-01-26,Twitter,0
2022-01-27,Twitter,0
2022-01-28,Twitter,0
2022-01-29,Twitter,0
2022-01-30,Twitter,0
2022-01-31,Twitter,0
2022-02-01,Twitter,0
2022-02-02,Twitter,0
2022-02-03,Twitter,0
2022-02-04,Twitter,0
2022-02-05,Twitter,0
2022-02-06,Twitter,0
2022-02-07,Twitter,0
2022-02-08,Twitter,0
2022-02-09,Twitter,0
2022-02-10,Twitter,0
2022-02-11,Twitter,0
2022-02-12,Twitter,0
2022-02-13,Twitter,0
2022-02-14,Twitter,0
2022-02-15,Twitter,0
2022-02-16,Twitter,0
2022-02-17,Twitter,0
2022-02-18,Twitter,0
2022-02-19,Twitter,0
2022-02-20,Twitter,0
2022-02-21,Twitter,0
2022-02-22,Twitter,0
2022-02-23,Twitter,0
2022-02-24,Twitter,0
2022-02-25,Twitter,0
2022-02-26,Twitter,0
2022-02-27,Twitter,0
2022-02-28,Twitter,0
2022-03-01,Twitter,0
2022-03-02,Twitter,0
2022-03-03,Twitter,0
2022-03-04,Twitter,0
2022-03-05,Twitter,0
2022-03-06,Twitter,0
2022-03-07,Twitter,0
2022-03-08,Twitter,0
2022-03-09,Twitter,0
2022-03-10,Twitter,0
2022-03-11,Twitter,0
2022-03-12,Twitter,0
2022-03-13,Twitter,0
2022-03-14,Twitter,0
2022-03-15,Twitter,0
2022-03-16,Twitter,0
2022-03-17,Twitter,0
2022-03-18,Twitter,0
2022-03-19,Twitter,0
2022-03-20,Twitter,0
2022-03-21,Twitter,0
2022-03-22,Twitter,0
2022-03-23,Twitter,0
2022-03-24,Twitter,0
2022-03-25,Twitter,0
2022-03-26,Twitter,0
2022-03-27,Twitter,0
2022-03-28,Twitter,0
2022-03-29,Twitter,0
2022-03-30,Twitter,0
2022-03-31,Twitter,0
2022-04-01,Twitter,0
2022-04-02,Twitter,0
2022-04-03,Twitter,0
2022-04-04,Twitter,0
2022-04-05,Twitter,0
2022-04-06,Twitter,0
2022-04-07,Twitter,0
2022-04-08,Twitter,0
2022-04-09,Twitter,0
2022-04-10,Twitter,0
2022-04-11,Twitter,0
2022-04-12,Twitter,0
2022-04-13,Twitter,0
2022-04-14,Twitter,0
2022-04-15,Twitter,0
2022-04-16,Twitter,0
2022-04-17,Twitter,0
2022-04-18,Twitter,0
2022-04-19,Twitter,0
2022-04-20,Twitter,0
2022-04-21,Twitter,0
2022-04-22,Twitter,0
2022-04-23,Twitter,0
2022-04-24,Twitter,0
2022-04-25,Twitter,0
2022-04-26,Twitter,0
2022-04-27,Twitter,0
2022-04-28,Twitter,0
2022-04-29,Twitter,0
2022-04-30,Twitter,0
2022-05-01,Twitter,0
2022-05-02,Twitter,0
2022-05-03,Twitter,0
2022-05-04,Twitter,0
2022-05-05,Twitter,0
2022-05-06,Twitter,0
2022-05-07,Twitter,0
2022-05-08,Twitter,0
2022-05-09,Twitter,0
2022-05-10,Twitter,0
2022-05-11,Twitter,0
2022-05-12,Twitter,0
2022-05-13,Twitter,0
2022-05-14,Twitter,0
2022-05-15,Twitter,0
2022-05-16,Twitter,0
2022-05-17,Twitter,0
2022-05-18,Twitter,0
2022-05-19,Twitter,0
2022-05-20,Twitter,0
2022-05-21,Twitter,0
2022-05-22,Twitter,0
2022-05-23,Twitter,0
2022-05-24,Twitter,0
2022-05-25,Twitter,0
2022-05-26,Twitter,0
2022-05-27,Twitter,0
2022-05-28,Twitter,0
2022-05-29,Twitter,0
2022-05-30,Twitter,0
2022-05-31,Twitter,0
2022-06-01,Twitter,0
2022-06-02,Twitter,0
2022-06-03,Twitter,0
2022-06-04,Twitter,0
2022-06-05,Twitter,0
2022-06-06,Twitter,0
2022-06-07,Twitter,0
2022-06-08,Twitter,0
2022-06-09,Twitter,0
2022-06-10,Twitter,0
2022-06-11,Twitter,0
2022-06-12,Twitter,0
2022-06-13,Twitter,0
2022-06-14,Twitter,0
2022-06-15,Twitter,0
